,username,date,retweets,favorites,text,mentions,hashtags,id,Sentiment,Sentiment_Score
238,zhaoyuanshazhu,10/24/2017 17:05,0,0,neutral,,,9.22932E+17,neutral,0
239,SchnoodleLad,10/24/2017 17:05,0,0,went saw happy death day twice scott lobdell cheated pocket,,,9.22932E+17,positive,0.8
240,blogitall1,10/24/2017 17:05,0,0,really enjoyed happy birthday ringtone stuck head ages finished,,#happydeathday #CineworldUnlimited,9.22932E+17,positive,0.65
241,WBLSJK,10/24/2017 17:05,0,0,one knew killer first minutes,,#HappyDeathDay #SemiLetdown #ehh,9.22932E+17,positive,0.25
242,kennetrs,10/24/2017 17:04,0,0,ang roommate diay killer sa happy death day beginning naa ra ang suspect sa imong atubangan bogo,,,9.22932E+17,positive,0.8
243,thexaxix,10/24/2017 17:03,0,1,news happy death day go check,,,9.22932E+17,positive,0.8
244,JasminsLVs,10/24/2017 17:03,0,0,going see merch,@sampottorff @MrMrsPottorff,#happydeathday,9.22932E+17,neutral,0
245,_taayziaa,10/24/2017 17:03,0,2,happy death day good ass,,,9.22932E+17,positive,0.75
246,evanblakeroy,10/24/2017 17:03,0,0,wants see happy death day tonight hmu,,,9.22932E+17,positive,0.5
247,zackblankk,10/24/2017 17:01,5,7,need someone see happy death day,,,9.22931E+17,positive,0.8
248,paxtonhernan,10/24/2017 17:01,0,1,es un secreto por lo pronto happy death day ya se con,,,9.22931E+17,positive,0.8
249,itsmebrittanyb,10/24/2017 17:00,0,0,happy death day pretty good movie,,,9.22931E+17,positive,0.583333333
250,One87yaMouth__,10/24/2017 16:57,0,0,watch happy death day,,,9.2293E+17,positive,0.8
251,PlatypusRobot,10/24/2017 16:56,1,1,movie repeated deaths happy death day surprisingly bloodless,,,9.2293E+17,positive,0.75
252,marley365_,10/24/2017 16:56,0,0,ihave take see happy death day ithink im tuesday ill go holla,,,9.2293E+17,positive,0.15
253,RellyCooper,10/24/2017 16:54,0,0,finna go see happy death day,,,9.22929E+17,positive,0.8
254,TRIZIXGAMING,10/24/2017 16:52,0,0,happy death day pewdiepie via,@YouTube,,9.22929E+17,positive,0.8
255,HeyBeardMon,10/24/2017 16:52,0,0,review happy death day,,,9.22929E+17,positive,0.8
256,iFlipNick,10/24/2017 16:50,0,0,nice day watched happy death day pretty gewd gonna go gamestop might buy game two,,,9.22928E+17,positive,0.3125
257,mookie_94,10/24/2017 16:50,0,0,somebody go see happy death day tonight,,,9.22928E+17,positive,0.8
258,CEEWHYDEE,10/24/2017 16:49,1,0,see happy death day predictions loser buys bottle keep posted love,@momodamermaid,,9.22928E+17,positive,0.65
259,Espi_mexi,10/24/2017 16:49,0,3,someone go see happydeathday meeeeee,,,9.22928E+17,neutral,0
260,caleigh_marten,10/24/2017 16:49,0,1,wanna go see happy death day,,,9.22928E+17,positive,0.8
261,_TCrossover_,10/24/2017 16:49,0,0,trynna see happy death day,,,9.22928E+17,positive,0.8
262,Demetriosdlamin,10/24/2017 16:48,0,0,gonna c sure also apparently general audiences like trying,,#HappyDeathDay #Boo2,9.22928E+17,positive,0.275
263,KaelaBissell,10/24/2017 16:48,0,2,happy death day got really annoying really,,,9.22928E+17,positive,0.066666667
264,_ellieAndrews,10/24/2017 16:48,0,0,happy death day hugely disappointing,,,9.22928E+17,positive,0.1
265,popcorndick151,10/24/2017 16:47,0,1,happy death day although nose every bit socially conscious,,#74,9.22928E+17,positive,0.45
266,Waddy17,10/24/2017 16:46,0,0,happy death day defo worth,,,9.22927E+17,positive,0.55
267,dianasforce,10/24/2017 16:46,0,0,one thinks plays tree looks like mixed,@jessica_rothe @MelissaBenoist @blakelively,#HappyDeathDay,9.22927E+17,neutral,0
268,otherconnor,10/24/2017 16:46,0,0,happy death day looks bad want see,,,9.22927E+17,positive,0.05
269,lecieparedes,10/24/2017 16:45,0,4,need someone go see happy death day definitely movie day,,,9.22927E+17,positive,0.4
270,EmilyVMurray,10/24/2017 16:45,0,0,really enjoyed happy death day good thrilling also quite would recommend,,#HappyDeathDayMovie,9.22927E+17,positive,0.5625
271,Brandon_Levine1,10/24/2017 16:45,0,0,happy death day got one best films,,,9.22927E+17,positive,0.9
272,JeramyWainwrigh,10/24/2017 16:44,0,2,finally checking happy death day,,,9.22927E+17,positive,0.4
273,princcessTor,10/24/2017 16:44,0,0,bet wanna watch happy death day,,,9.22927E+17,positive,0.8
274,sourwulves,10/24/2017 16:43,0,0,seen happy death day fell love carter,,,9.22927E+17,positive,0.65
275,rainbowrobbins,10/24/2017 16:43,0,1,meant going cinema see happy death day friends totally seen already ill see,,,9.22927E+17,positive,0.1
276,heyyysnd,10/24/2017 16:43,0,1,want watch happy death day later perfect,,,9.22926E+17,positive,0.6
277,paxtongiz,10/24/2017 16:42,0,1,happy death day sucked worse scream,,,9.22926E+17,positive,0.2
278,80lbGorilla,10/24/2017 16:41,0,0,huge spoilers story would liked seen delightful,,#HappyDeathDay,9.22926E+17,positive,0.666666667
279,HeyBeardMon,10/24/2017 16:40,0,0,review happy death day,,,9.22926E+17,positive,0.8
280,Dagovi_,10/24/2017 16:40,1,2,happy death day es la de es pero graciosa,,,9.22926E+17,positive,0.8
281,sammydeuses,10/24/2017 16:40,0,0,queria mt ver happy death day aaaaaaaaaa,,,9.22926E+17,positive,0.8
282,mikenakaa,10/24/2017 16:37,0,0,happy death day ne ya tam imdb film ismi,,,9.22925E+17,positive,0.8
283,ChlxeNC,10/24/2017 16:37,0,0,happy death day actually sick,,,9.22925E+17,positive,0.042857143
284,lookatWARREN,10/24/2017 16:35,1,1,anybody saw happy death day,,,9.22924E+17,positive,0.8
285,HeyBeardMon,10/24/2017 16:33,1,0,review happy death day,,,9.22924E+17,positive,0.8
286,nicjcharl,10/24/2017 16:32,0,0,happy death day looks good,,,9.22924E+17,positive,0.75
287,MeganMeganlum,10/24/2017 16:31,0,0,already saw movie mind seeing,,,9.22924E+17,neutral,0
288,HellenaIRL,10/24/2017 16:31,0,1,really surprised actually would totally reccomend,,#HappyDeathDay,9.22923E+17,positive,0.033333333
289,Camasonian_,10/24/2017 16:30,0,1,happy death day horror,,,9.22923E+17,positive,0.8
290,georgiaaaaa3,10/24/2017 16:28,0,4,happy death day soooo good,,,9.22923E+17,positive,0.75
291,BihhPlz,10/24/2017 16:27,0,0,got happy death day,,,9.22923E+17,positive,0.8
292,socha_jp,10/24/2017 16:27,0,1,happy death day,,,9.22922E+17,positive,0.8
293,elohelskyler,10/24/2017 16:26,0,0,wish watched happy death day haley,,,9.22922E+17,positive,0.8
294,SamanthaaaLeeR,10/24/2017 16:26,1,1,want watch happy death day,,,9.22922E+17,positive,0.8
295,browerghost,10/24/2017 16:24,0,2,couple walked theater sitting awaiting happy death day least killed,,,9.22922E+17,positive,0.1
296,StephenKing7,10/24/2017 16:24,0,0,jeg la til en video en happy death day international trailer movieclips,@YouTube,#1,9.22922E+17,positive,0.4
297,Pinataxx14,10/24/2017 16:22,0,0,watched happy death day funny anyone else like,,,9.22921E+17,positive,0.525
298,ImaTweetivist,10/24/2017 16:21,0,0,guess dying coming back times change act,,#happydeathday,9.22921E+17,neutral,0
299,AdMichelle_Mora,10/24/2017 16:21,0,0,les voy spoilear happy death day porque los odio la chica que le da el cupcake es la ella es la persona con,,,9.22921E+17,positive,0.8
300,viewster,10/24/2017 16:21,0,0,happy death day originally supposed star megan,,,9.22921E+17,positive,0.5875
301,CraigKoban,10/24/2017 16:21,0,1,full review preposterously entertaining,,#HappyDeathDay,9.22921E+17,positive,0.425
302,nicolejackson93,10/24/2017 16:21,0,1,happy death day,,#whattafilm,9.22921E+17,positive,0.8
303,StephenKing7,10/24/2017 16:20,0,0,jeg la til en video en happy death day trailers clips movieclips,@YouTube,,9.22921E+17,positive,0.8
304,therileyramirez,10/24/2017 16:20,0,0,major mistake made song selection happy death day soundtrack,,,9.22921E+17,positive,0.43125
305,KESHSAIDDAT,10/24/2017 16:20,0,0,think watching happy death day lls u never know wit da fire stick,,,9.22921E+17,positive,0.8
306,Record_Journal,10/24/2017 16:19,0,0,wallingford native movie happy death day credits town love horror,,,9.2292E+17,positive,0.65
307,amla_34,10/24/2017 16:19,1,0,happy death day bien mierda,,,9.2292E+17,positive,0.8
308,gbs_xo,10/24/2017 16:18,0,0,well happy death day disappointed,,,9.2292E+17,positive,0.025
309,amiethomo,10/24/2017 16:15,0,0,happy death day basically mean girls meets horror sick tho,,,9.2292E+17,negative,-0.075595238
310,katiev1128,10/24/2017 16:13,1,1,happy death day,@kaitlyndhowell,,9.22919E+17,positive,0.8
311,motive8tion,10/24/2017 16:13,0,0,watching happy death day cineworld wood green,,#Movie71 #datenight,9.22919E+17,positive,0.3
312,mattybudrewicz,10/24/2017 16:11,0,1,loved happy death day perfect blend final sparkle golden age slasher humour whole heap,,,9.22919E+17,positive,0.5
313,skdm007,10/24/2017 16:11,0,3,good film recommended,,#happydeathday,9.22918E+17,positive,0.7
314,swindonguide,10/24/2017 16:11,0,0,wed scan film screening double happy death day,,#2017,9.22918E+17,positive,0.4
315,VictorK_Cine,10/24/2017 16:10,1,0,quedan pocos pases para la premiere de es hoy cines contesten etiquetando con cinemex santa toreo,,#HappyDeathDay,9.22918E+17,neutral,0
316,Laurreenn__,10/24/2017 16:10,0,0,happy death day decent lil movie,,,9.22918E+17,positive,0.483333333
317,NickBudrewicz,10/24/2017 16:09,0,0,rated happy death day,,#IMDb,9.22918E+17,positive,0.8
318,26rt,10/24/2017 16:09,0,0,happy death day official trailer theaters friday,,,9.22918E+17,positive,0.8
319,SailorMilf,10/24/2017 16:09,0,1,think like death anything,,#HappyDeathDay,9.22918E+17,neutral,0
320,searra_holland,10/24/2017 16:09,0,0,wanna see happy death day oml,,,9.22918E+17,positive,0.8
321,JeremyDKeeney,10/24/2017 16:08,0,1,happy death day,,,9.22918E+17,positive,0.8
322,badschnoodles,10/24/2017 16:06,2,1,went see happy death day even bogof nus discount still waste money truly ableist,,,9.22917E+17,positive,0.3
323,naomishoots,10/24/2017 16:05,1,0,loved much happy death day,,,9.22917E+17,positive,0.75
324,xdracco,10/24/2017 16:04,0,1,vote would happy death day,,,9.22917E+17,positive,0.8
325,SailorMilf,10/24/2017 16:04,0,0,stupid ending,,#HappyDeathDay,9.22917E+17,negative,-0.8
326,AlexFrostPoet,10/24/2017 16:04,0,0,movie happy death day basically like slasher thriller remake groundhog,,,9.22917E+17,positive,0.8
327,TDG_Fergus,10/24/2017 16:03,0,1,actually watched happy death day cinema today one poster live,,,9.22916E+17,positive,0.312121212
328,MWUnicorn,10/24/2017 16:02,0,0,already seen foriegner new blade runner american made happy death day,,,9.22916E+17,positive,0.312121212
329,AmyaUKbelieber,10/24/2017 16:02,0,0,happy death day pretty good film,,,9.22916E+17,positive,0.583333333
330,Milez_xo,10/24/2017 16:02,0,0,almost shame done comes pointless sequels,,#Happydeathday,9.22916E+17,negative,-0.25
331,BublerDrum,10/24/2017 16:02,0,0,un video de el deja de vivir repetir tu happy death day lo lo,@YouTube,,9.22916E+17,positive,0.8
332,SailorMilf,10/24/2017 16:01,1,1,gonna explain white bitch keeps waking happy death day,,,9.22916E+17,positive,0.4
333,lisa_longlashes,10/24/2017 16:01,0,0,neutral,@ODEON,#Horrors #MotherDaughterTime #HappyDeathDay,9.22916E+17,neutral,0
334,UniPicturesCAN,10/24/2017 16:00,1,1,would rather get tickets,,#HappyDeathDay,9.22916E+17,neutral,0
335,TDG_Fergus,10/24/2017 16:00,0,7,sick really recommend one funniest twists,,#HappyDeathDay,9.22916E+17,negative,-0.257142857
336,Arceo_princess,10/24/2017 15:59,0,1,idc corny happy death day looks want see lol,,,9.22916E+17,positive,0.8
337,RavenKieran,10/24/2017 15:59,0,2,happy death day like happy triggered day,,,9.22915E+17,positive,0.8
338,befshaw,10/24/2017 15:58,0,1,happy death day disappointing film ever seen,,,9.22915E+17,positive,0.1
339,petite_chiennee,10/24/2017 15:58,0,0,happy death day good,,,9.22915E+17,positive,0.75
340,MRPARFFECT,10/24/2017 15:58,0,0,day birthday happy death day,@YouTube,,9.22915E+17,positive,0.8
341,it_pink,10/24/2017 15:58,0,0,halloween films fri sat happy death day bringing back,,,9.22915E+17,positive,0.4
342,griffjord,10/24/2017 15:55,0,2,happy death day legit fave film year would also like die repeatedly x,,,9.22914E+17,positive,0.8
343,BoxOffice,10/24/2017 15:51,1,3,happy death day monday total,,#HappyDeathDay,9.22914E+17,positive,0.4
344,joanamfortuna,10/24/2017 15:51,0,0,quero tanto ir ver happy death day ao cinema mas nng vem cmg,,,9.22913E+17,positive,0.8
345,cer0cha,10/24/2017 15:49,0,2,pretty disappointed happy death day even da club ring tone,,,9.22913E+17,positive,0.1
346,joanacunha1998,10/24/2017 15:48,0,0,finalmente vou ao cinema ver happy death day,,,9.22913E+17,positive,0.8
347,goodtoIove,10/24/2017 15:47,0,1,first happy death day horror gyels holding shit oh,,,9.22912E+17,positive,0.283333333
348,probertsmusic,10/24/2017 15:45,0,1,saw little happy death day really badass female passes bechdel test,,,9.22912E+17,positive,0.203125
349,Igbtlosers,10/24/2017 15:44,0,3,happy death day good also really scary,,,9.22912E+17,positive,0.333333333
350,adamscooper,10/24/2017 15:43,0,0,tonight went see happy death day pleasantly surprised,,,9.22911E+17,positive,0.45
351,SilkSoIcee,10/24/2017 15:42,0,0,watching happy death day inna living room blunt,,,9.22911E+17,positive,0.8
352,emmaleeurdak,10/24/2017 15:41,0,3,happy death day,,,9.22911E+17,positive,0.8
353,iranyzr,10/24/2017 15:40,0,0,ha gustado un de el deja de vivir repetir tu happy death day lo lo,@YouTube,,9.22911E+17,positive,0.8
354,st3fiiny,10/24/2017 15:39,0,0,ringtone happy death day stuck head,,,9.2291E+17,positive,0.8
355,B2uty_Giftz,10/24/2017 15:38,0,0,happy death day coincidence,,,9.2291E+17,positive,0.8
356,Adresliwe,10/24/2017 15:38,0,1,az happy death day tamam lori de psikopat tipi biraz da bu kadar keke zehir koymak nedir ya,,,9.2291E+17,positive,0.8
357,NotLukeKuechly,10/24/2017 15:38,0,15,watch movie happy death day must carolina panthers,,,9.2291E+17,positive,0.8
358,mistercrayon,10/24/2017 15:37,0,0,happy death day inoffensive clever,,,9.2291E+17,positive,0.483333333
359,DASSTEE,10/24/2017 15:37,0,0,happy death day,,,9.2291E+17,positive,0.8
360,themeltingfaces,10/24/2017 15:37,2,6,lots lots lots laughed came big smile see big,,#HappyDeathDay,9.2291E+17,positive,0.25
361,Rahnnie_G,10/24/2017 15:36,0,1,guess go see happy death day work today,,,9.2291E+17,positive,0.8
362,colinross1975,10/24/2017 15:36,0,0,hope better weekend,,#birthday #HappyDeathDay,9.2291E+17,positive,0.5
363,charlotte4life1,10/24/2017 15:36,0,0,ilysm jess phenomenal happy death day,,,9.2291E+17,positive,0.65
364,StarliteWichita,10/24/2017 15:29,22,8,rt chance carload,,#WIN #MyLittlePony #Boo2 #AmericanAssassin #Jigsaw #HappyDeathDay #IT,9.22908E+17,neutral,0
365,Juanbreezer,10/24/2017 15:28,0,0,film wordt happy death day geostorm jigsaw bladerunner horror night,,,9.22908E+17,positive,0.8
366,AlexHilbert_,10/24/2017 15:25,0,0,go see new thor even seen happy death day previous,,#playingcatchup,9.22907E+17,positive,0.256565657
367,victyeah,10/24/2017 15:24,0,0,watching happy death day,,#trakt,9.22907E+17,positive,0.8
368,aNickel4thought,10/24/2017 15:21,0,0,happy death day go see,,,9.22906E+17,positive,0.8
369,SADRICHHOE,10/24/2017 15:21,0,0,actually got name happy death day,,,9.22906E+17,positive,0.4
370,lifeasnataa_,10/24/2017 15:21,0,0,happy death day good,,,9.22906E+17,positive,0.75
371,fanobr,10/24/2017 15:18,0,0,tres para ver coco happy death day ya quiero,,,9.22905E+17,positive,0.8
372,DanielMazz1,10/24/2017 15:17,0,0,seen happy death day yet,@UniversalHorror @UniversalHorror,,9.22905E+17,positive,0.8
373,Jordan_ishere,10/24/2017 15:17,0,0,happy death day offers horror,,,9.22905E+17,positive,0.45
374,bigman_lj,10/24/2017 15:13,0,0,happy death day straight,,,9.22904E+17,positive,0.5
375,emilees_,10/24/2017 15:12,0,0,mera visto la de happy death day,,,9.22904E+17,positive,0.8
376,kosmo600,10/24/2017 15:11,0,0,happy death day could given obscure references groundhog day rather naff false,,#films,9.22903E+17,positive,0.2
377,EGpinguinos13,10/24/2017 15:09,0,0,ha gustado un de el deja de vivir repetir tu happy death day lo lo,@YouTube,,9.22903E+17,positive,0.8
378,muItisvt,10/24/2017 15:09,0,0,happy death day good,,,9.22903E+17,positive,0.75
379,onwithmario,10/24/2017 15:08,1,2,coming stops got hacks shape shifters,@onwithmario @jessica_rothe @courtneymlopez,#HappyDeathDay #Halloween,9.22903E+17,neutral,0
380,AndrewUllah,10/24/2017 15:07,2,4,gives new meaning word old bill,,#happydeathday,9.22902E+17,positive,0.118181818
381,MissNatalieXxX,10/24/2017 15:04,0,0,good weekend actually go cinema often,,#HappyDeathDay #Jigsaw,9.22902E+17,positive,0.35
382,ClaphamPabs,10/24/2017 15:04,0,5,watch happy death day,,,9.22902E+17,positive,0.8
383,SIRMANTHAALEONG,10/24/2017 15:03,2,1,wants watch happy death day,,,9.22901E+17,positive,0.5
384,ParcLaChienne,10/24/2017 15:02,0,0,ganda ng happy death day,,,9.22901E+17,positive,0.8
385,Milez_xo,10/24/2017 15:01,1,1,watched odd bad amazing,,#HappyDeathDay,9.22901E+17,negative,-0.088888889
386,kingkoaltheatre,10/24/2017 15:00,0,0,starting october price happy death day rated,,,9.22901E+17,positive,0.4
387,kaitlinaking,10/24/2017 14:58,0,2,happy death day actually best film seen ages,,,9.229E+17,positive,0.9
388,Princess4loko,10/24/2017 14:57,0,0,happy death day actually pretty,,,9.229E+17,positive,0.525
389,samanthapompey_,10/24/2017 14:57,0,0,happy death day looks good helllllll,,,9.229E+17,positive,0.75
390,drubov,10/24/2017 14:55,1,8,first time using went super check happy death day,@MoviePass,,9.22899E+17,positive,0.461111111
391,lasinem27,10/24/2017 14:54,0,1,happy death day full movie online via,@lasinem27,,9.22899E+17,positive,0.575
392,lasinem27,10/24/2017 14:53,0,2,happy death day full movie online,,,9.22899E+17,positive,0.575
393,Pardon_1997,10/24/2017 14:53,0,1,lol till saw horror one called happy death day like,,,9.22899E+17,positive,0.8
394,starsetar,10/24/2017 14:52,0,1,happy death day feel good movie,,,9.22899E+17,positive,0.75
395,PaolaNicole_723,10/24/2017 14:52,0,0,quiero ver happy death day tengo con quien,,,9.22899E+17,positive,0.8
396,Chunkolicious81,10/24/2017 14:51,0,0,happy death day pop,,#MovieTime #Popcorn #Cold #RainyDay,9.22898E+17,positive,0.8
397,DanielFilipinoo,10/24/2017 14:50,0,0,queria ir ver happy death day mas em tinha que ir gaia ver e apetece,,,9.22898E+17,positive,0.8
398,thikos,10/24/2017 14:48,0,0,uci kinoplex happy death day pe,@ucicinemas,,9.22898E+17,positive,0.8
399,JustSaiyan59,10/24/2017 14:48,0,2,posted happy death day thoughts really liked also gave unconventional score,@SamBashor @OnlyStpdAnswers,,9.22898E+17,positive,0.7
400,directorqween,10/24/2017 14:48,0,0,horrible,,#happydeathday,9.22898E+17,negative,-1
