body,date,retweets,favorites,mentions,hashtags,geo
@Dark_Wolvie @zoly_marie No. Only you and Logan and Deadpool needed one.,2016-02-15 18:58:01,0,0,@Dark_Wolvie @zoly_marie,,
@deadpoolmovie #deadpool was fricking awesome! Also saw a group of less than 10 year olds in there,2016-02-15 18:58:00,0,0,@deadpoolmovie,#deadpool,
Cuatro morros de secundaria en la sala de cine. Espero que no estén mamando mientras veo Deadpool . #fb,2016-02-15 18:57:59,0,0,,#fb,
Dead pool - Ryan Reynolds got it Right. - –By Jonathan Deadpool was a funny and enjoyable action comedy.... http:// tmblr.co/ZbKS-h21q9l7P,2016-02-15 18:57:59,0,1,,,
Speaking of deadpool I finally convinced my friends to see it and I'm going with them :))))),2016-02-15 18:57:58,0,1,,,
Me gustó un video de @YouTube de @riserbeck http:// youtu.be/omT1iivJjls?a Cocinando Con Riser - Chimichangas Estilo Deadpool,2016-02-15 18:57:58,0,0,@YouTube @riserbeck,,
DeadPool é massa,2016-02-15 18:57:57,0,4,,,
@99_goonsquad wanna go see deadpool with me this weekend ?,2016-02-15 18:57:57,0,0,@99_goonsquad,,
Don't nobody wanna go see Deadpool with me and shit,2016-02-15 18:57:56,0,0,,,
This 6 year old at target wants to see deadpool . Lol me too,2016-02-15 18:57:56,0,0,,,
Sometimes you need 20 minutes of #Ridiculous6 to remind you just WHY something like #Deadpool is so awesome.,2016-02-15 18:57:55,0,0,,#Ridiculous6 #Deadpool,
@MAXCinemaEC deadpool aun no esta en cartelera segun su pagina?,2016-02-15 18:57:55,0,0,@MAXCinemaEC,,
"@VancityReynolds Can Deadpool help my friends dealing with fears of cancer, or keep the bad man away? https://www. gofundme.com/fkjz3apw Please RT.",2016-02-15 18:57:55,0,0,@VancityReynolds,,
"$5 says Deadpool shows up at the Grammy's and just grabs the mic and says ""COURTNEY BARNETT""",2016-02-15 18:57:55,0,0,,,
"󾆳󾓴L — I'm at Regal Cinemas Arbor Place 18 & IMAX - @regalmovies for Deadpool in Douglasville, GA... http:// fb.me/2vSr7cdlu",2016-02-15 18:57:55,0,0,@regalmovies,,
"Agora é só esperar semana que vem, e ir ao encontro com Deadpool",2016-02-15 18:57:54,0,0,,,
Seeing Deadpool with @Cory_Sixx,2016-02-15 18:57:54,0,0,@Cory_Sixx,,
Deadpool é o filme mais foda que eu já vi na vida pqp,2016-02-15 18:57:54,1,1,,,
"Gostei de um vídeo @YouTube de @davyjonesrj http:// youtu.be/f8pshJkyb8I?a Deadpool O FILME, VIOLENTO E DELICIOSO",2016-02-15 18:57:53,0,0,@YouTube @davyjonesrj,,
I need to watch Deadpool asap,2016-02-15 18:57:53,1,2,,,
Deadpool is hands down my favorite superhero movie. That shit is hilarious,2016-02-15 18:57:53,0,2,,,
#Deadpool Box Office...a record crushing $300m worldwide debut. http://www. forbes.com/sites/scottmen delson/2016/02/15/deadpool-box-office-its-a-record-crushing-132m-3-day150m-4-day-opening-weekend/#6b228f836720 …,2016-02-15 18:57:52,0,0,,#Deadpool #6b228f836720,
"Caralho @erikgustavo , o @zitosilva escreveu um review de Deadpool https:// twitter.com/AmznMovieRevws /status/699380665024839680 …",2016-02-15 18:57:52,0,1,@erikgustavo @zitosilva,,
Quiero ir a ver Deadpool,2016-02-15 18:57:52,3,0,,,
Ryan Reynolds rejects sexist ' Deadpool ' question: 'Women love superhero movies' http:// on.mash.to/20WVapb,2016-02-15 18:57:52,0,0,,,
MIRAR SOY YO DEADPOOL SIGUEME,2016-02-15 18:57:52,0,0,,,
Maldito sea Deadpool hasta en el dictado automático sale,2016-02-15 18:57:51,0,0,,,
Ryan Reynolds rejects sexist ' Deadpool ' question: 'Women love superhero movies' http:// ift.tt/1KSvsuw,2016-02-15 18:57:51,0,0,,,
Deadpool tomorrow,2016-02-15 18:57:51,0,0,,,
Hier Deadpool et Captain America 1,2016-02-15 18:57:50,0,0,,,
Gostei de um vídeo @YouTube de @contenteoficial http:// youtu.be/zlg10vrW5hk?a FOI AO CINEMA VER DEADPOOL E SE FUDEU!!,2016-02-15 18:57:50,0,0,@YouTube @contenteoficial,,
"L — I'm at Regal Cinemas Arbor Place 18 & IMAX - @regalmovies for Deadpool in Douglasville, GA https://www. swarmapp.com/c/au2RvLaEGOr",2016-02-15 18:57:49,0,0,@regalmovies,,
Me ha gustado un vídeo de @YouTube ( http:// youtu.be/vhJroWmp_k8?a - Deadpool | Teaser Trailer Oficial | Subtitulado).,2016-02-15 18:57:48,0,1,@YouTube,,
@redheadfreckled vais ver o deadpool ?,2016-02-15 18:57:48,0,0,@redheadfreckled,,
Someone go to deadpool with me,2016-02-15 18:57:48,0,0,,,
I'm gonna find someone to take me to see deadpool,2016-02-15 18:57:47,0,0,,,
Ryan Reynolds rejects sexist ' Deadpool ' question: 'Women love superhero movies' via mashable http:// on.mash.to/1VhYX9E,2016-02-15 18:57:47,0,0,,,
"Wena película, no me reía en una película hace años #deadpool pic.twitter.com/zog7fgHjb4",2016-02-15 18:57:47,0,0,,#deadpool,
I liked a @YouTube video from @legodkstudio http:// youtu.be/HdiaP9M5kkE?a Lego Deadpool EP 7,2016-02-15 18:57:46,0,1,@YouTube @legodkstudio,,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:57:46,0,0,@YouTube @naosalvo,,
About to watch deadpool,2016-02-15 18:57:46,0,1,,,
"@Bruce_TheBATMAN I mean dick did bang the Catwoman , well she thought he did , it was always Wade & she loved it",2016-02-15 18:57:45,0,1,@Bruce_TheBATMAN,,
DEADPOOL IS THE ABSOLUTE BEST!,2016-02-15 18:57:45,0,2,,,
What Hollywood should learn from Deadpool ... http://www. vox.com/2016/2/15/1100 2882/deadpool-box-office-records … #Marvel #SDCC pic.twitter.com/86FvKM939t,2016-02-15 18:57:45,9,13,,#Marvel #SDCC,
"If you haven't seen Deadpool yet, well I don't even know what to say",2016-02-15 18:57:45,1,3,,,
Saya menikmati sepanjang pertunjukan! :D #deadpool 》 http://www. huffingtonpost.com/entry/ryan-rey nolds-debunks-the-myth-that-women-dont-like-superhero-movies_us_56c1ea67e4b0c3c55051e8bb … @HuffPostWomen,2016-02-15 18:57:45,0,0,@HuffPostWomen,#deadpool,
Deadpool esta perraaaaaaaa,2016-02-15 18:57:43,0,0,,,
Finally Watching Deadpool ® Best Monday Ever!,2016-02-15 18:57:43,0,0,,,
A ver que tal Deadpool ...,2016-02-15 18:57:43,0,0,,,
"Deadpool Has Changed the X-Men Movies Forever http:// io9.gizmodo.com/deadpool-has-c hanged-the-x-men-movies-forever-but-thats-1758048487?utm_medium=sharefromsite&utm_source=io9_twitter … Get ready for Deadpool 2 and X-Force, starring Deadpool .",2016-02-15 18:57:43,0,0,,,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:57:42,0,0,@YouTube @naosalvo,,
When you're the only two in the theater #Deadpool,2016-02-15 18:57:41,0,1,,#Deadpool,
Check Out This Lady Deadpool Body Paint Cosplay: Since Deadpool seems to be on everyone's brain after it's rec... http:// bit.ly/1oEZiZz,2016-02-15 18:57:41,0,0,,,
#Deadpool is a fantastic movie. Go watch it. (Hint- @TheGMFromOPMAEX),2016-02-15 18:57:41,0,0,@TheGMFromOPMAEX,#Deadpool,
Gostei de um vídeo @YouTube de @cross_gp http:// ln.is/www.youtube.co m/xEyc5 … GTA V: Funny Moments - DEADPOOL THE MOVIE? SQN,2016-02-15 18:57:41,0,0,@YouTube @cross_gp,,
#deadpool has a higher fresh rating rn than the revenant,2016-02-15 18:57:41,0,0,,#deadpool,
"Its closest corollaries are the idiosyncratic wit of TANK GIRL, and the absurd ultraviolence of DREDD. #Deadpool",2016-02-15 18:57:40,0,0,,#Deadpool,
Finally seeing deadpool,2016-02-15 18:57:40,0,5,,,
"Malukah en vivo, Overwatch y Deadpool | El Rol que Jugamos - Ep. 20 http:// youtu.be/QibIgn0-usc",2016-02-15 18:57:40,0,1,,,
Definitivamente estoy enamorada de ti! 󾍔󾍕󾍖󾌴󾌧󾬏󾮟󾆖󾭞 󾮞 󾮚󾌬󾍘: estoy viendo Deadpool Película,2016-02-15 18:57:40,0,0,,,
Check Out This Lady Deadpool Body Paint Cosplay http:// bit.ly/1oEZiZE,2016-02-15 18:57:40,0,0,,,
GENTE ontem antes de começar Deadpool passou o trailer de um filme com aquela atriz que fazia a Bela Talbot em Supernatural e CRUZ CREDO,2016-02-15 18:57:39,0,0,,,
Deadpool ! :) https://www. instagram.com/p/BB04ApOlmGD/,2016-02-15 18:57:39,0,0,,,
deadpool grade war großartig. wenn ich eins liebe sind es gute x-men witze <3,2016-02-15 18:57:38,0,0,,,
James Gunn Is Worried Hollywood Will Learn the Wrong Lessons From Deadpool http://www. vulture.com/2016/02/james- gunn-worried-deadpool-teach-wrong-lessons.html?mid=twitter-share-vulture … via @vulture,2016-02-15 18:57:38,0,1,@vulture,,
DEADPOOL,2016-02-15 18:57:37,0,1,,,
Trop bien deadpool,2016-02-15 18:57:36,0,1,,,
Faltou alguém pra ver deadpool comigo no cinema,2016-02-15 18:57:35,0,2,,,
Did ' Deadpool ' director Tim Miller leak the test footage that launched a franchise? --> http://www. hollywoodreporter.com/heat-vision/di d-deadpool-director-tim-miller-865307 …,2016-02-15 18:57:34,0,0,,,
Deadpool is on my list of my favorite marvel movies,2016-02-15 18:57:34,0,0,,,
"Vou ver #Deadpool amanhã, to ouvindo um gloria lá do céu HAHAHA",2016-02-15 18:57:32,0,0,,#Deadpool,
DeadPool was ight,2016-02-15 18:57:32,0,1,,,
DEADPOOL WAS FUCKING AWESOME!!!!!!!!!,2016-02-15 18:57:31,0,0,,,
Quero assistir Deadpool,2016-02-15 18:57:31,1,2,,,
Deadpool Movie Review ( Deadpool Screening Movie Review) https:// youtu.be/cV6Eux0OavQ via @YouTube,2016-02-15 18:57:30,0,0,@YouTube,,
Alguém quer ir no cinema comigo ver Deadpool ?,2016-02-15 18:57:28,0,2,,,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:57:28,0,0,@YouTube @naosalvo,,
Vei tinha tempo que não ria tanto em um filme como eu ri hj vendo deadpool,2016-02-15 18:57:28,0,3,,,
Tra l'altro #Deadpool segna un inedito: farti capire che vale il biglietto al termine esatto dei titoli di testa. @badtasteit,2016-02-15 18:57:27,2,0,@badtasteit,#Deadpool,
Gostei de um vídeo @YouTube de @omelete http:// youtu.be/40M6raHa2ho?a Deadpool já vai ter continuação!,2016-02-15 18:57:26,0,0,@YouTube @omelete,,
im sad i cant watch the grammys but excited bc im watching deadpool instead rt,2016-02-15 18:57:25,0,3,,,
Deadpool Review (Spoiler Alert!!): http:// youtu.be/ums1vbau71s?a via @YouTube,2016-02-15 18:57:24,0,0,@YouTube,,
David is deadpool @david_acimovic,2016-02-15 18:57:23,1,1,@david_acimovic,,
Which is that Deadpool shows that studios should be willing to take risks on projects that don't conform to the mainstream.,2016-02-15 18:57:23,0,0,,,
Back from the movies! #Deadpool was a riot from the opening credits all the way until the end. & yes @2ndlinescribe great soundtrack :),2016-02-15 18:57:23,0,0,@2ndlinescribe,#Deadpool,
It's #lunchtime lol time for some chimi f-ing changas #Deadpool style lol #Chimichangas #OutBoastKanye #PresidentsDay,2016-02-15 18:57:22,0,2,,#lunchtime #Deadpool #Chimichangas #OutBoastKanye #PresidentsDay,
#throwback to #Deadpool 's midnight release lol I've watched the movie twice and I'm wanting to… https://www. instagram.com/p/BB03_FGl4CA/,2016-02-15 18:57:22,0,0,,#throwback #Deadpool,
"@TheBrutalBrute not sure if there's enough to work with, like, it was the perfect deadpool movie, and I don't really care about deadpool",2016-02-15 18:57:22,0,0,@TheBrutalBrute,,
"And yes, Deadpool is a bomb",2016-02-15 18:57:21,0,0,,,
Gostei de um vídeo @YouTube de @cross_gp http:// youtu.be/H2Yasmbetpk?a GTA V: Funny Moments - DEADPOOL THE MOVIE? SQN,2016-02-15 18:57:21,1,1,@YouTube @cross_gp,,
ASSISTI DEADPOOL,2016-02-15 18:57:20,0,0,,,
Eu vou estar no teste a pensar no deadpool … esperei demasiado tempo para este filme e tenho altas expectativas,2016-02-15 18:57:20,0,0,,,
Deadpool was funny as fuck!!,2016-02-15 18:57:19,1,1,,,
Just finished seeing Deadpool again :-),2016-02-15 18:57:19,0,0,,,
Napsam kalkıp bidaha mı deadpool a gitsem,2016-02-15 18:57:19,0,2,,,
Ryan Reynolds Says He Was 'Blackmailed' To Play Deadpool In 'X-Men Origins' https://www. yahoo.com/movies/ryan-re ynolds-says-blackmailed-play-043002969.html?soc_src=social-sh&soc_trk=tw … via @YahooMovies,2016-02-15 18:57:19,0,0,@YahooMovies,,
Wanna know my thoughts on #Deadpool ? Follow me on SnapChat! http:// Snapchat.com/add/tkd_hayden,2016-02-15 18:57:18,0,0,,#Deadpool,
Can't sleep which means I'll end up nodding off during Deadpool tomorrow,2016-02-15 18:57:17,0,0,,,
"Day 2 post Deadpool , I wake up with this I my head :D https://www. google.com.sg/url?sa=t&sourc e=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D0USUWw91-NI&ved=0ahUKEwjJyomn_PrKAhWIBo4KHWYSCHMQtwIIHjAB&usg=AFQjCNEn4Feea8CtaVja_deCDtF8csbCuQ&sig2=giXxGeyLDG__T2or-SHGpQ …",2016-02-15 18:57:16,0,0,,,
Ainda quero ir assistir deadpool,2016-02-15 18:57:15,0,0,,,
Recebendo spoilers de Deadpool #raiva e no cinema só sai essa quinta #@%& até lá já sei todo o filme,2016-02-15 18:57:15,0,0,@,#raiva #,
@Shera92 whatever lol.. Deadpool was fire wasn't it?,2016-02-15 18:57:15,0,0,@Shera92,,
Me ha gustado un vídeo de @YouTube de @elchurchesyt ( http:// youtu.be/hj9HsLd-LYg?a - GTA V PC MODS - Masacre DEADPOOL En Los Santos !! OMG,2016-02-15 18:57:14,0,0,@YouTube @elchurchesyt,,
@RobocopFavelado @muriloogabriel Deadpool quinta???,2016-02-15 18:57:13,1,0,@RobocopFavelado @muriloogabriel,,
deadpool w. my hunny,2016-02-15 18:57:13,0,0,,,
Deadpool is mad corny but I'm corny so I think it's amazing.,2016-02-15 18:57:12,1,1,,,
Quero ver deadpool de novo,2016-02-15 18:57:11,1,0,,,
idk why but i'm not about the deadpool hype,2016-02-15 18:57:11,0,0,,,
"deadpool review: 0/5 absolutely terrible, no corpses in leisure centres, title is v. misleading",2016-02-15 18:57:10,2,6,,,
deadpool was amazing so worth the wait,2016-02-15 18:57:10,0,0,,,
Deadpool : The Monday Review http:// bit.ly/1QEmRZ3,2016-02-15 18:57:09,0,0,,,
"Overheard: Operator: 911, what's your emergency? Ryan Reynolds: Film rights are preventing Deadpool from... http:// tmblr.co/Z0IDlv21q9ZxS",2016-02-15 18:57:09,0,0,,,
Resumo do dia: - Calor do carlhos - Falta de energia - Deadpool convrsas - Camisinha na mesa ao lado - Mulher me embarreranu,2016-02-15 18:57:09,0,0,,,
Off to see #Deadpool,2016-02-15 18:57:08,0,0,,#Deadpool,
Je viens de voir #Deadpool ! Vraiment bon ! Le personnage est tellement fait pour @VancityReynolds :D,2016-02-15 18:57:08,0,0,@VancityReynolds,#Deadpool,
só queria ver deadpool,2016-02-15 18:57:07,0,0,,,
V ver o deadpool na 6*,2016-02-15 18:57:06,0,0,,,
"I'm at Regal Cinemas Waterford Lakes 20 IMAX for Deadpool : The IMAX Experience in Orlando, FL https://www. swarmapp.com/c/dbBTEW9Zs1t",2016-02-15 18:57:06,0,0,,,
Deadpool was fucking fantastic. L,2016-02-15 18:57:06,0,1,,,
Deadpool hace historia en taquillas es... http:// twib.in/l/GooE7BMnbo7 via @ximelobato #uio | https:// twibble.io pic.twitter.com/STsGoDOJFk,2016-02-15 18:57:05,0,2,@ximelobato,#uio,
Deadpool is a star #ฮา5555,2016-02-15 18:57:03,0,0,,#,
They're quite excited to see their own movie. #deadpool https://www. instagram.com/p/BB038cDHsOcp P68OWu7GlGIZFTsu77YSweNiKI0/ …,2016-02-15 18:57:02,0,0,,#deadpool,
@WericssonMello_ vamos olhas deadpool amanhã?,2016-02-15 18:57:02,1,2,@WericssonMello_,,
"@la_Strange No sé, pero ves que le hace el feo a Deadpool .",2016-02-15 18:57:01,0,1,@la_Strange,,
I'm just trying to see Deadpool,2016-02-15 18:57:01,0,1,,,
#deadpool #digitalpainting #livedrawing #digitalart #artistsoninstagram #shareyourwork https://www. instagram.com/p/BB038RPg-zF/,2016-02-15 18:57:01,0,1,,#deadpool #digitalpainting #livedrawing #digitalart #artistsoninstagram #shareyourwork,
"Negro please, it will be for sale at $2 a copy next to the Deadpool bootleg dvds *Samuel Jackson voice* https:// twitter.com/kanyewest/stat us/699376240709402624 …",2016-02-15 18:57:00,0,0,,,
I added a video to a @YouTube playlist http:// youtu.be/4jB4Obuye20?a DEADPOOL MOVIE REVIEW,2016-02-15 18:56:59,0,0,@YouTube,,
[Mashable] Ryan Reynolds rejects sexist ' Deadpool ' question: 'Women love superhero movies' http:// mashable.com/2016/02/15/rey nolds-superhero/?utm_source=dlvr.it&utm_medium=twitter …,2016-02-15 18:56:59,0,0,,,
Someone watch Deadpool with me. Pls.,2016-02-15 18:56:58,0,1,,,
I meant Deadpool is never not gonna be sold out. The double negative got me,2016-02-15 18:56:57,0,1,,,
Quiero ver deadpool otra veeez,2016-02-15 18:56:56,0,0,,,
I need to watch deadpool !,2016-02-15 18:56:56,4,1,,,
a abertura de deadpool é a melhor de todas,2016-02-15 18:56:56,0,0,,,
@GaastG quiero ver creed y deadpool,2016-02-15 18:56:55,0,0,@GaastG,,
Waiting for #Deadpool movie. A few under 17 in here. Parents are with them. Hub decided to separate for... http:// fb.me/4FlXt79fC,2016-02-15 18:56:54,0,0,,#Deadpool,
L with my dad! #Deadpool,2016-02-15 18:56:54,0,0,,#Deadpool,
"Idk why I need to watch a movie on ""how to be single"" I think I got that covered. I want to watch Deadpool",2016-02-15 18:56:54,1,14,,,
Loved ' Deadpool '? Here's 5 More R-Rated Comic Book Movies To Watch - http:// blogburger.com/2016/02/16/lov ed-deadpool-heres-5-more-r-rated-comic-book-movies-to-watch/ … pic.twitter.com/Sf1BWnFEkD,2016-02-15 18:56:53,0,0,,,
Deadpool time,2016-02-15 18:56:52,0,0,,,
Yo ya vi deadpool asdasdasdasd,2016-02-15 18:56:52,0,0,,,
Deadpool was a good ass movie,2016-02-15 18:56:51,0,1,,,
"#lataquilla "" Deadpool "" arrasó en EU, México y el mundo. Sumó en su fin de estreno ¡¡¡260.1 millones de dólares!!! pic.twitter.com/QUsvPcUEbd",2016-02-15 18:56:51,0,1,,#lataquilla,
"#Deadpool is the role @VancityReynolds was born to play. Second time's the charm, right? pic.twitter.com/cw1En34caf",2016-02-15 18:56:51,0,1,@VancityReynolds,#Deadpool,
Deadpool --> Awesome,2016-02-15 18:56:51,0,1,,,
"@LucasBenavent a los que no les gusto o les parecio ''buena'', claramente no sabian lo que es Deadpool",2016-02-15 18:56:50,0,0,@LucasBenavent,,
Quero ver deadpool,2016-02-15 18:56:49,0,0,,,
Nobody wanted to get up after Deadpool ended.,2016-02-15 18:56:49,0,0,,,
Deadpool VS Deathstroke | DEATH BATTLE! https:// youtu.be/Yn8ZqX82neg via @YouTube,2016-02-15 18:56:48,0,0,@YouTube,,
"@Bruce_TheBATMAN never bring him back , it was a bad time of my life , pretending to be him , I mean I'm Wade Wilson , I can't die",2016-02-15 18:56:47,0,1,@Bruce_TheBATMAN,,
I just wanna watch deadpool forever bc I'm in love with ryan reynolds,2016-02-15 18:56:47,0,0,,,
Gostei de um vídeo @YouTube de @naosalvo http:// youtu.be/kIhEUL4rnnQ?a ENTREVISTA: DEADPOOL - RYAN REYNOLDS - Premier de Londres,2016-02-15 18:56:46,0,0,@YouTube @naosalvo,,
"Lunch Sunday , Deadpool Tuesday, and dinner Thursday night. 3 dates in one week... This man is to much lol",2016-02-15 18:56:46,0,0,,,
And now I wait,2016-02-15 18:56:44,0,0,,,
Deadpool = sensational.. We want more,2016-02-15 18:56:44,0,0,,,
"DEADPOOL is pretty entertaining, and contains a pervasive irreverent spirit that many comic-book adaptations lack.",2016-02-15 18:56:43,0,0,,,
Ese pinche chapulin colorado como se volvio de violento. - abuelo estamos viendo deadpool,2016-02-15 18:56:41,0,0,,,
"Watchmen é sensacional, Deadpool MT bom... Agr quero filme do LOBO!!!!",2016-02-15 18:56:40,1,5,,,
Mis felicitaciones a la deadpool -audiencia que empezó a chiflar cuando quisieron cortar la peli antes de la escena postcréditos.,2016-02-15 18:56:40,0,0,,,
lmao. hilarious @VancityReynolds killed it as #Deadpool . no pun intended! https:// twitter.com/VancityReynold s/status/695652978749878272 …,2016-02-15 18:56:39,0,0,@VancityReynolds,#Deadpool,
"I keep seeing wild eyed strangers who seem to know something I don't (the truth, perhaps?) and that didn't happen before Deadpool came out",2016-02-15 18:56:37,0,0,,,
i still wanna see deadpool,2016-02-15 18:56:36,3,2,,,
Bila sam skoro jedina butra u kinu i svi bro tipovi su zakljucili kako je Deadpool najbolji film ikada. Nisu ni reagirali na Stan Lee-a.,2016-02-15 18:56:36,0,0,,,
Imagine Captain America around Deadpool . He would pop a vein based on language alone.,2016-02-15 18:56:35,0,0,,,
"Me gustó un video de @YouTube http:// youtu.be/31rFSE2T76U?a Noticias - ¿Planet Hulk?, Deadpool 2, Batman V Superman, Civil War y más...",2016-02-15 18:56:35,0,0,@YouTube,,
