Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
195,helengansey,2017-10-22 18:12,0,1,happy death day actually rly good djjddk,,,922224108485660672,0.4019,0.269,0.455,0.276,Pos
196,natlisearp,2017-10-22 18:10,0,0,watched omg good movie fucking loved,@UniversalHorror,#HappyDeathDay,922223755736338434,0.796,0.0,0.639,0.361,Pos
197,paulinaarojass,2017-10-22 18:10,0,5,someone take see happy death day date,,,922223616703582208,-0.0516,0.31,0.294,0.397,Neu
198,Perlap78,2017-10-22 18:10,0,0,happy death day screening gofobo passes via,@corrientelatina,,922223557295435781,-0.0516,0.31,0.294,0.397,Neu
199,UglyDee23,2017-10-22 18:09,0,0,trynna watch happy death day tonight,,,922223294287351810,-0.0516,0.336,0.319,0.345,Neu
200,hayleecasper,2017-10-22 18:09,0,1,would much like someone go go see happy death day thanku,,,922223291967918080,0.3182,0.215,0.343,0.442,Neu
201,haedennn,2017-10-22 18:07,1,16,wants go see happy death day,,,922222935796060160,-0.0516,0.336,0.319,0.345,Neu
202,GUERE27,2017-10-22 18:07,0,0,happy death day bien mierda,,,922222872239714304,-0.0516,0.368,0.349,0.283,Neg
203,DarrylPilling1,2017-10-22 18:07,0,1,watch happy death day tuesday week,,,922222865398882304,-0.0516,0.336,0.319,0.345,Neu
204,Ben__Taylor96,2017-10-22 18:06,0,2,erm happy death day,,,922222616655618048,-0.0516,0.406,0.385,0.208,Neg
205,alexandriarwatt,2017-10-22 18:06,0,1,sat thru whole happy death day wondering mam would name bairn tree,,,922222554177327105,-0.0516,0.222,0.21,0.568,Neu
206,boro74,2017-10-22 18:05,0,0,hi uk went see happy death day today brilliant film really enjoyed definitely going see,@jessica_rothe,,922222353714737152,0.8799,0.139,0.503,0.358,Pos
207,HelloKhiya_,2017-10-22 18:04,0,1,believe firestick let us watch happy death day way,,,922222169123426304,-0.0516,0.267,0.253,0.479,Neu
208,owlette_rae,2017-10-22 18:03,0,0,see happy death day one best,,,922221934019932160,0.6124,0.264,0.534,0.203,Pos
209,baerriito,2017-10-22 18:02,0,4,still need watch happy death day whatever,,,922221726221471744,-0.0516,0.31,0.294,0.397,Neu
210,filmmaker_9,2017-10-22 18:02,0,2,happy death day gibi yapsa da daha komedisine bu iki de,,,922221637310787584,-0.0516,0.235,0.223,0.542,Neu
211,gaybrielramos,2017-10-22 18:02,0,1,acabei de assistir happy death day que hino,,,922221599608262658,-0.0516,0.287,0.272,0.441,Neu
212,RealBrianNieves,2017-10-22 18:01,0,1,good get recommend happy death day description least,,,922221506234650624,0.6369,0.229,0.535,0.235,Pos
213,BethHug14,2017-10-22 18:01,0,1,side planning going cinema anytime soon happy death day snowman,,,922221361505947648,-0.0516,0.25,0.237,0.513,Neu
214,uncriative_,2017-10-22 18:01,0,0,cinemark happy death day porto rs,,,922221356812587009,-0.0516,0.336,0.319,0.345,Neu
215,htxadam_,2017-10-22 18:01,0,2,happy death day lame,,,922221350877564932,-0.4588,0.588,0.325,0.088,Neg
216,Tweeting2Much,2017-10-22 18:00,0,0,expect happy death day turn bit chick plot twist lol,,,922221221479108608,0.3818,0.224,0.374,0.402,Neu
217,sallymakarem1,2017-10-22 18:00,0,3,happy death day,,,922221035629502464,-0.0516,0.453,0.43,0.116,Neg
218,alexisray_suggs,2017-10-22 17:59,5,11,wanna go watch happy death day,,,922220950137069568,-0.0516,0.336,0.319,0.345,Neu
219,BeckyWatts1,2017-10-22 17:58,1,0,week horror movies started,,#happydeathday #hacked,922220647274696704,-0.5719,0.552,0.0,0.448,Neg
220,MarkRodriguez09,2017-10-22 17:56,0,0,review happy death day via,@YouTube,,922220053319307264,-0.0516,0.368,0.349,0.283,Neg
221,OndebaixarFilme,2017-10-22 17:54,0,0,happy death day,,,922219623587762176,-0.0516,0.453,0.43,0.116,Neg
222,TinaMarieSa,2017-10-22 17:53,0,1,happy death day moments sincere cheesiness mixed loved much,,,922219454834061313,0.7506,0.203,0.536,0.26,Pos
223,qbkonsoleking,2017-10-22 17:53,0,0,pinned death latest project masterminded production,,#HAPPY,922219367600881664,-0.5994,0.438,0.0,0.562,Neu
224,Irenepiamonte25,2017-10-22 17:53,0,4,happy death day nice kaayo nga movie,,,922219359493169152,0.3818,0.271,0.451,0.278,Pos
225,polarizedylan,2017-10-22 17:52,0,0,happy death day aight,,,922219191054360576,-0.0516,0.406,0.385,0.208,Neg
226,loveeedaii,2017-10-22 17:52,0,0,happy death day movie stupid,,,922219148020715520,-0.5574,0.562,0.285,0.154,Neg
227,HenryMels,2017-10-22 17:51,0,0,watch happy death day carter tree straight couple approve,,,922218803315875840,0.1779,0.252,0.361,0.387,Neu
228,donttrustcaz,2017-10-22 17:50,0,0,watched happy death day actually decent,,,922218618825428992,-0.0516,0.336,0.319,0.345,Neu
229,Bryan_KnowsBest,2017-10-22 17:50,0,0,opens weekend box last happy death day slides second week sales,,#Boo2 #1 #1 #3,922218564945358848,-0.0516,0.235,0.223,0.542,Neu
230,chazzafreeman,2017-10-22 17:50,0,0,someone come watch happy death day k thanks,,,922218552454770689,0.4019,0.269,0.455,0.276,Pos
231,ShuroneMorris,2017-10-22 17:49,0,0,happy death day way better dumb,@WestsiideJAZ,,922218405956083713,-0.1531,0.456,0.418,0.127,Neg
232,MarkRodriguez09,2017-10-22 17:49,0,0,added video playlist review happy death day,@YouTube,,922218319863742464,-0.0516,0.31,0.294,0.397,Neu
233,paullferrer,2017-10-22 17:49,0,0,spectre woman black originally happy death day fustrates many uk vs us ratings,,,922218271541288960,-0.0516,0.21,0.199,0.591,Neu
234,leanne_salmon,2017-10-22 17:48,0,0,saw happy death day good film quite predictable,@MoviesSwords,,922218019056771075,0.4019,0.252,0.426,0.323,Pos
235,katsketch,2017-10-22 17:47,0,4,new makeup tutorial went masked villain movie happy death day enjoy,,,922217921635532800,-0.1531,0.35,0.322,0.327,Neg
236,qbkonsoleking,2017-10-22 17:47,0,0,happy death day via,@qbkonsoleking,,922217767880790018,-0.0516,0.406,0.385,0.208,Neg
237,NateEvans00,2017-10-22 17:45,0,3,want happy death day happen cause dying enough point,,,922217359779151872,0.0258,0.262,0.336,0.403,Neu
238,Raven_Swift,2017-10-22 17:45,0,0,happy death day made miss mary jane even jessica rothe underrated,,,922217255395397632,-0.2023,0.32,0.215,0.465,Neu
239,Iesbiandua,2017-10-22 17:44,0,4,happy death day good scary plz go see u,,,922217138575814657,-0.0516,0.394,0.439,0.167,Pos
240,esmernicoleee,2017-10-22 17:44,0,0,relationship till get carter happy death day,,,922217049354637313,-0.0516,0.31,0.294,0.397,Neu
241,Jo_curran_,2017-10-22 17:43,0,0,wanna see happy death day soooo bad,,,922216922904711168,-0.5719,0.49,0.245,0.265,Neg
242,paullferrer,2017-10-22 17:43,0,0,others woman black haunting horrors happy death day always going hurt uk bo teen horrors,,,922216887387348992,-0.9201,0.569,0.125,0.305,Neg
243,_brxndvthxgod,2017-10-22 17:43,0,1,happy death day good movie,,,922216805820542976,0.4019,0.312,0.528,0.16,Pos
244,Lilsakrique,2017-10-22 17:42,0,0,happy death day movie stupid,,,922216723784392705,-0.5574,0.562,0.285,0.154,Neg
245,LilDessB,2017-10-22 17:42,0,0,yet still seen happy death day,,,922216583660953600,-0.0516,0.336,0.319,0.345,Neu
246,deacon05oc,2017-10-22 17:41,0,1,well balanced well paced combo,,#HappyDeathDay,922216251602165760,0.4939,0.0,0.583,0.417,Pos
247,lennegg,2017-10-22 17:40,0,1,happy death day better film groundhog day,,,922216157930762247,0.4019,0.269,0.455,0.276,Pos
248,podtimeforgot,2017-10-22 17:40,1,2,episode part,,#HappyDeathDay #13PodsOfHalloween #PodTimeForgot,922216058454511616,0.0,0.0,0.0,1.0,Neu
249,matchz,2017-10-22 17:40,0,0,main complaint theres black person entire speaking lines shes body shamed entire film,,#HappyDeathDay,922216020059623424,-0.7003,0.345,0.0,0.655,Neu
250,ndotsimons,2017-10-22 17:39,0,1,happy death day much,,,922215796604104704,-0.0516,0.406,0.385,0.208,Neg
251,Athar_r,2017-10-22 17:38,0,0,wonder shoot movie,,#happydeathday,922215599010385920,-0.34,0.545,0.0,0.455,Neg
252,matchz,2017-10-22 17:37,0,1,happy death day felt like netflix original movie,,,922215465014853632,0.5574,0.238,0.518,0.244,Pos
253,shapesblue,2017-10-22 17:37,0,0,watching happy death day,,#telfie #HappyDeathDay,922215446186725376,-0.0516,0.406,0.385,0.208,Neg
254,Renton127,2017-10-22 17:37,0,0,films get major money others much get happy death day favorites,,,922215302968070146,0.3818,0.212,0.353,0.435,Neu
255,ShannonAsh96,2017-10-22 17:36,0,0,happy death day good,,#HappyDeathDay,922215064383434753,0.4019,0.339,0.574,0.087,Pos
256,ImLuma,2017-10-22 17:35,0,0,happy death day pretty good,,,922214773915127808,0.7096,0.265,0.667,0.068,Pos
257,livsieck,2017-10-22 17:35,0,0,happy death day millienial version groundhogs day,,,922214745217871872,-0.0516,0.31,0.294,0.397,Neu
258,junderwoodge,2017-10-22 17:34,0,0,happy death day might worst dialogue ever heard like saw groundhog day took big ole dump,,,922214635935281153,-0.6597,0.381,0.223,0.396,Neu
259,CoreyKMacDonald,2017-10-22 17:34,0,0,happy death day way better expected,,,922214635926892544,0.4019,0.289,0.489,0.222,Pos
260,nickcastro_,2017-10-22 17:34,0,0,fui assistir de novo happy death day bom filme,,,922214565785559042,-0.0516,0.267,0.253,0.479,Neu
261,Coleman1848,2017-10-22 17:34,0,0,really good today,,#Happydeathday,922214541257211904,0.4927,0.0,0.615,0.385,Pos
262,KelseaCreasy,2017-10-22 17:34,0,2,go see boo happy death day next saturday,,,922214510517157889,-0.0516,0.287,0.272,0.441,Neu
263,CarrielethiaM,2017-10-22 17:34,0,0,watching happy death day,,,922214501067493376,-0.0516,0.406,0.385,0.208,Neg
264,CrushesAndBlah,2017-10-22 17:33,0,0,ready happy death day,,#horror #movies,922214380498051077,0.3182,0.351,0.559,0.09,Pos
265,firstIies,2017-10-22 17:31,0,31,ahhh watched happy death day amazing,,,922213939898961922,0.5574,0.271,0.521,0.208,Pos
266,Pranko_,2017-10-22 17:31,0,0,bad run films last months perhaps somewhat really enjoyed,@UniversalHorror,#HappyDeathDay,922213823184064512,-0.0478,0.253,0.24,0.507,Neu
267,beccagrahaam,2017-10-22 17:31,0,0,thought happy death day really good idk people talking amazing definitely enjoyable,,,922213821837606912,0.8937,0.208,0.606,0.186,Pos
268,Almstba,2017-10-22 17:30,0,0,happy death day hd,,,922213662076690432,-0.0516,0.406,0.385,0.208,Neg
269,WestsiideJAZ,2017-10-22 17:30,0,0,happy death day aint make fuckin sense,,,922213618296356865,-0.0516,0.31,0.294,0.397,Neu
270,Bruce_Ford1976,2017-10-22 17:29,0,0,saw today liked good job,@calebspillyards,#HappyDeathDay,922213345272516622,0.6908,0.0,0.655,0.345,Pos
271,MartyShindler,2017-10-22 17:29,0,0,weekend box office low lower madea geostorm w happy death day,,#1 #2 #3,922213333004050432,-0.5423,0.458,0.207,0.335,Neg
272,Sarahwekittycat,2017-10-22 17:29,0,0,ok happy death day whoops,,,922213316730040321,0.25,0.331,0.5,0.169,Pos
273,kspoon__,2017-10-22 17:28,0,1,someone see happy death day w tonight,@9,,922213117505015808,-0.0516,0.336,0.319,0.345,Neu
274,laurpage,2017-10-22 17:28,0,0,desperate see someone come meerkat movies,,#HappyDeathDay,922213076182732805,-0.3182,0.315,0.0,0.685,Neu
275,Staceed_,2017-10-22 17:27,0,0,want go see happy death day,,,922212854878621696,0.0258,0.328,0.42,0.252,Pos
276,ClintTauscher,2017-10-22 17:27,0,0,amc south bay galleria happy death day redondo ca,@amctheatres,,922212784053673985,-0.0516,0.267,0.253,0.479,Neu
277,maryedylainne,2017-10-22 17:26,0,1,need magnood pa ako happy death day bukas,,,922212715455700992,-0.0516,0.287,0.272,0.441,Neu
278,jonvaz7,2017-10-22 17:26,0,1,mucho yo lo que pueda finde en el cine llega happy death day hay q ver todo,,,922212667191738368,-0.0516,0.181,0.171,0.648,Neu
279,Chriscampo03,2017-10-22 17:26,0,1,handful cute happy death day one miserable films sit,,,922212510610132993,-0.1027,0.378,0.356,0.266,Neg
280,Bruce_Ford1976,2017-10-22 17:25,0,0,saw today enjoyed great job,@israelbroussard,#HappyDeathDay,922212446361866241,0.8126,0.0,0.712,0.288,Pos
281,Iilchim,2017-10-22 17:25,0,0,yall saw happy death day today movies rlly good,,,922212419086307328,0.4019,0.236,0.4,0.364,Pos
282,Samscriptwriter,2017-10-22 17:25,0,0,watch le putting got disc error streaming happy death day,,,922212374660243457,-0.4404,0.382,0.214,0.405,Neu
283,stnarose,2017-10-22 17:25,0,0,also saw happy death day today movies rlly good,,,922212301456969728,0.4019,0.236,0.4,0.364,Pos
284,embeIIish,2017-10-22 17:25,0,2,happy death day really fun finally producers understood people want dumb jump,,,922212257102098433,0.101,0.316,0.377,0.307,Pos
285,SamChaplin,2017-10-22 17:25,0,1,happy death day silly,,,922212239989493760,-0.0258,0.402,0.495,0.103,Pos
286,nScottyp,2017-10-22 17:24,0,2,happy death day intentionally awful oh sorry meant,,,922212008405143553,-0.5423,0.516,0.233,0.252,Neg
287,ejpguazon28,2017-10-22 17:24,0,0,yung happy death day parang mas nakakatakot lang yung happy death day,,,922212000725221376,-0.1027,0.336,0.319,0.345,Neu
288,smartvic,2017-10-22 17:22,2,0,scary talk spooky stories pt,@thesnowmanmovie @AnnaHooperFilm @DWAnimation,#SmartMovieShow #HappyDeathDay,922211574764388352,-0.4939,0.444,0.0,0.556,Neu
289,JuliaYates14,2017-10-22 17:21,2,2,happy death day good,,,922211423681314816,0.4019,0.339,0.574,0.087,Pos
290,keiaramariee,2017-10-22 17:21,0,0,still confused happy death day lol,,,922211347479265281,0.0772,0.422,0.442,0.136,Pos
291,TinaMarieSa,2017-10-22 17:21,0,0,wanna see happy death day,,,922211316932206592,-0.0516,0.368,0.349,0.283,Neg
292,samirashid_10,2017-10-22 17:19,1,3,happy death day trashiest movie ever seen lmaooo,,,922210787799830528,-0.0516,0.287,0.272,0.441,Neu
293,maweeeatsrice,2017-10-22 17:18,0,1,shows happy death day trailer u wanna watch ur bdays passed except mine u want get rly scared,,,922210571339960321,-0.4215,0.286,0.21,0.504,Neu
294,AbbyDAlfonso,2017-10-22 17:18,1,23,going still seen happy death day,,,922210523810328576,-0.0516,0.336,0.319,0.345,Neu
295,Vengeance_Demon,2017-10-22 17:16,0,0,surprise hate,,#happydeathday,922210163049811968,-0.3818,0.638,0.362,0.0,Neg
296,itberosario,2017-10-22 17:16,0,0,tryna watch happy death day,,,922210057407868932,-0.0516,0.368,0.349,0.283,Neg
297,hunter_orton,2017-10-22 17:15,0,10,one thought happy death day okay,,,922209841879195649,0.1779,0.312,0.448,0.24,Pos
298,brianne_hic,2017-10-22 17:15,11,34,upset see happy death day,,,922209839664779264,-0.4215,0.533,0.303,0.164,Neg
299,CloeyOlivia17,2017-10-22 17:15,1,2,happy death day golden corral love,,,922209777685495810,0.6124,0.264,0.534,0.203,Pos
300,bhgaming13,2017-10-22 17:14,0,0,got done watching happy death day oh god really great another great job blue house preductions,,,922209640645124096,0.893,0.132,0.495,0.373,Pos
301,CheyenneSaenz_,2017-10-22 17:14,0,0,finally time see happy death day today,,,922209548861149185,-0.0516,0.31,0.294,0.397,Neu
302,limmylimmylime,2017-10-22 17:14,0,0,happy death day,,,922209543139999744,-0.0516,0.453,0.43,0.116,Neg
303,NikeHeadKJ,2017-10-22 17:13,0,0,might go see happy death day tonight,,,922209309685100545,-0.0516,0.31,0.294,0.397,Neu
304,big_poppa1999,2017-10-22 17:12,0,0,happy death day good movie recommend,,,922209092554326018,0.6369,0.26,0.607,0.133,Pos
305,Jazzyk369,2017-10-22 17:12,0,0,anyone seen happy death day,,,922208994051153920,-0.0516,0.368,0.349,0.283,Neg
306,moralesnicol22,2017-10-22 17:12,0,0,happy death day,,,922208985289232384,-0.0516,0.453,0.43,0.116,Neg
307,movie_draft,2017-10-22 17:12,0,0,top tyler boo happy death day,,#1 #2 #3,922208977932480512,0.1531,0.315,0.444,0.242,Pos
308,Tony_Ansell,2017-10-22 17:11,0,0,happy death day,,,922208915852587008,-0.0516,0.453,0.43,0.116,Neg
309,TsoiLucia,2017-10-22 17:11,0,0,went watch happy death day gasp little every time someone walks around corner,,,922208716618895365,-0.0516,0.21,0.199,0.591,Neu
310,AidanSharpy,2017-10-22 17:10,0,0,happy death day bad boy film,,,922208617020960770,-0.5719,0.525,0.262,0.213,Neg
311,Fatimaldn_,2017-10-22 17:09,0,0,sleeping happy death day really good movie,,,922208367543832576,0.4576,0.264,0.466,0.27,Pos
312,dynastyycolee,2017-10-22 17:08,5,10,want someone take see happy death day,,,922208136446070785,0.0258,0.302,0.388,0.31,Pos
313,EDM_Jacob,2017-10-22 17:07,0,0,happy death day,,,922207742017900544,-0.0516,0.453,0.43,0.116,Neg
314,CourtneyMobleyy,2017-10-22 17:06,2,6,happy death day recommend,,,922207598576914434,0.3182,0.351,0.559,0.09,Pos
315,danthomastaylor,2017-10-22 17:06,0,0,pleasantly surprised glad managed get horror fix missing last,,#HappyDeathDay,922207492779765761,0.2732,0.33,0.447,0.223,Pos
316,LillianaGomez7,2017-10-22 17:05,0,1,want go see happy death day,,,922207266719387648,0.0258,0.328,0.42,0.252,Pos
317,antonio_vargas2,2017-10-22 17:04,0,0,anyone see happy death day,,,922206953023115264,-0.0516,0.368,0.349,0.283,Neg
318,JustGregJohns,2017-10-22 17:03,0,1,seeing wondering single asking friend xoxo,@israelbroussard,#happydeathday,922206842599755776,0.802,0.0,0.643,0.357,Pos
319,Shadeyxo,2017-10-22 17:03,0,0,happy death day good surprised everytime go see movie turns trash,,,922206826136875008,0.5574,0.201,0.438,0.361,Pos
320,Tuftecake,2017-10-22 17:03,0,0,happy death day jigsaw reserved gotta share,,,922206800526692352,0.25,0.283,0.428,0.29,Pos
321,__serennn,2017-10-22 17:02,0,1,pengestttt dinner gonna watch happy death day yeeeeaaaa boy,,,922206615436234753,-0.0516,0.267,0.253,0.479,Neu
322,hacaplus,2017-10-22 17:02,0,0,watch happy death day,,,922206523819880448,-0.0516,0.406,0.385,0.208,Neg
323,joysofbookworms,2017-10-22 17:02,0,1,happy death day terrible perpetuates every stereotype ever please positive female boring,,,922206444463702016,-0.25,0.443,0.366,0.191,Neg
324,connorcassidy16,2017-10-22 17:01,0,3,good night ayr seeing happy death day thanks caitlin,,,922206235692236801,0.6808,0.212,0.516,0.272,Pos
325,NDEJackson,2017-10-22 17:00,0,0,happy death day intriguing concept good ruined many plot problems,,#film,922205945870082049,-0.4767,0.455,0.31,0.235,Neg
326,imcalledgee,2017-10-22 16:59,0,0,happy death day actually good horror film,,,922205749698334724,-0.25,0.442,0.384,0.174,Neg
327,mckall_dee,2017-10-22 16:58,1,10,lol tryin go see happy death day w,,,922205473960484864,0.3818,0.271,0.451,0.278,Pos
328,Abuelyazid102,2017-10-22 16:57,0,0,happy death day official trailer via,@YouTube @ahelmy,,922205374350020608,-0.0516,0.336,0.319,0.345,Neu
329,padilla_blue,2017-10-22 16:55,0,0,necesito para ir ver happy death day saw,,,922204898808287233,-0.0516,0.287,0.272,0.441,Neu
330,sabrinasnoahs,2017-10-22 16:55,0,0,happy death day,,,922204708999237633,-0.0516,0.453,0.43,0.116,Neg
331,dolans_editz,2017-10-22 16:54,0,0,kidding watched happy death day yesterday ahah,,,922204448033787906,0.0516,0.3,0.392,0.308,Pos
332,rose_gait,2017-10-22 16:53,0,2,happy death day actually sick,,,922204173596229632,-0.5423,0.558,0.287,0.155,Neg
333,memphistigerjeb,2017-10-22 16:52,0,0,rainy sunday sweetie wanted movie went see happy death day harmless enough way spend couple hours,,,922204079895597057,0.5719,0.207,0.355,0.438,Neu
334,Mild_Fuzz,2017-10-22 16:52,0,1,next screams,,#happydeathday #HappyDeathDayMovie #Horrorctober #horrormovies,922204064745697281,-0.296,0.688,0.0,0.313,Neg
335,amnaalm5,2017-10-22 16:52,0,0,cineworld happy death day uk,@shaikhabintbee,,922204023159230465,-0.0516,0.368,0.349,0.283,Neg
336,grethanhappy,2017-10-22 16:51,0,2,happy death day good bitch plot twist ending omgsh im scremaifn,,,922203775334576129,-0.2732,0.362,0.31,0.329,Neg
337,tweetseannow,2017-10-22 16:51,0,1,really dig ur film great case study,@blumhouse,#diversity #happydeathday #hollywoodsowhite,922203749506015236,0.6249,0.0,0.406,0.594,Neu
338,Mild_Fuzz,2017-10-22 16:51,0,0,screams midnight episode happy death day,,#podernfamily #HorrorMovies,922203659764752385,-0.34,0.477,0.289,0.234,Neg
339,Annie_Lavelle,2017-10-22 16:49,0,1,happy death day n pizza,,,922203323247267841,-0.0516,0.406,0.385,0.208,Neg
340,og_visual,2017-10-22 16:49,0,0,happy death day really similar scream queen refreshing,,,922203291626303488,-0.4902,0.442,0.238,0.321,Neg
