Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
194,GtrixsYT,2017-10-24 17:37,0,0,happy death day watched pretty good,,,922940190351650816,0.7096,0.248,0.624,0.127,Pos
195,fuckoffbeth,2017-10-24 17:37,0,0,dan said would delete friend went see happy death day without wants go see,,,922940143530541056,0.4588,0.179,0.317,0.505,Neu
196,80lbGorilla,2017-10-24 17:36,0,0,think movie maybe wanted something,@creetureshow,#HappyDeathDay,922939802588270592,0.0,0.0,0.0,1.0,Neu
197,flickeringflxme,2017-10-24 17:35,0,2,really enjoyed happy death day great film,,,922939747324088320,0.818,0.221,0.62,0.159,Pos
198,erickacaballes,2017-10-24 17:35,0,1,nindotan kos tanan jay hehe bad happy death day ug foreigner guro ko personally kamustang bad enjoy,,,922939506193338368,-0.6124,0.366,0.232,0.403,Neu
199,_Anarchist_Cxnt,2017-10-24 17:34,0,1,happy death day amazing film,,#happydeathday #HappyDeathDayMovie,922939338375290880,0.5574,0.291,0.56,0.149,Pos
200,liv_singer,2017-10-24 17:32,0,0,recommend happy death day worst film ever seen,,,922938856655196160,-0.4215,0.44,0.341,0.22,Neg
201,Milez_xo,2017-10-24 17:32,0,0,happy death day review via,@YouTube,,922938832567390208,-0.0516,0.368,0.349,0.283,Neg
202,ddee_413,2017-10-24 17:31,0,0,well happy death day pretty alot suspense thrill anddd weird love type movies,,,922938655596879872,0.8779,0.205,0.575,0.22,Pos
203,JeezlouiseMegan,2017-10-24 17:31,0,0,happy death day,,,922938618234187781,-0.0516,0.453,0.43,0.116,Neg
204,WlTCHHUNTS,2017-10-24 17:30,0,1,happy death day looks shit oh gd,,,922938429620572160,-0.5859,0.493,0.243,0.263,Neg
205,Karen27_x,2017-10-24 17:30,0,0,happy death day pretty liked anyway,,,922938386104635398,0.7003,0.25,0.622,0.128,Pos
206,HeyyJefff,2017-10-24 17:29,0,0,happy death day live many people dissed joint,,,922938038317207553,-0.0516,0.287,0.272,0.441,Neu
207,miracle_merari,2017-10-24 17:28,0,0,gonna see happy death day,,,922937983942189056,-0.0516,0.368,0.349,0.283,Neg
208,TheBoxOfficeGuy,2017-10-24 17:27,0,0,monday,,#Madea #Geostorm #BladeRunner #HappyDeathDay #OnlytheBrave #Foreigner #AmericanMade,922937639992418304,0.0,0.0,0.0,1.0,Neu
209,philiplickley,2017-10-24 17:27,0,0,film happy death day groundhog day horror movie unlikeable characters turn sweet love story,,#Philms2017,922937514050179072,0.5106,0.276,0.396,0.327,Pos
210,tomesandtv,2017-10-24 17:25,0,0,saw happy death day fandango made us reserve specific good thing bought daughter top,,,922937151251087360,0.5423,0.175,0.377,0.448,Neu
211,Milez_xo,2017-10-24 17:24,0,0,added video playlist happy death day review,@YouTube,,922936856014196742,-0.0516,0.31,0.294,0.397,Neu
212,realKevv_,2017-10-24 17:24,0,0,want see happy death day,,,922936743917244418,0.0258,0.358,0.459,0.183,Pos
213,kendra_sturgeon,2017-10-24 17:23,0,1,happy death day,,,922936719388819456,-0.0516,0.453,0.43,0.116,Neg
214,ryan__yoder,2017-10-24 17:22,0,3,fact happy death day actually play go ya movie adds trust,,,922936382292668416,0.6705,0.192,0.463,0.345,Pos
215,__Nathan,2017-10-24 17:21,0,1,really enjoyed along happy death day made barmy fun,,,922936196958949381,0.788,0.197,0.55,0.253,Pos
216,BigGlasgowComic,2017-10-24 17:21,0,0,awwww happy death day fresh modern horror,@ScottyLobdell,,922936139966767104,-0.3818,0.458,0.361,0.181,Neg
217,whoaxcourrrtney,2017-10-24 17:21,0,1,happy death day good movie,,,922936006848012289,0.4019,0.312,0.528,0.16,Pos
218,xSamRiordan,2017-10-24 17:19,0,0,happy death day,,,922935673925128192,-0.0516,0.453,0.43,0.116,Neg
219,RobMeer,2017-10-24 17:19,0,0,top filmbezoek op maandag oktober,@Pathe @GeostormMovie @IMAX,#Pathe #Spuimarkt #HappyDeathDay #AmericanAssasin,922935671781773318,0.2023,0.0,0.31,0.69,Neu
220,Yatzelys,2017-10-24 17:17,0,0,neutral,,#HappyDeathDay,922935144901734407,0.0,0.0,0.0,1.0,Neu
221,Tattude4Life,2017-10-24 17:16,0,0,talked watching happy death day regal cinemas peoples plaza,,,922934811899154432,-0.0516,0.267,0.253,0.479,Neu
222,ImiDarcyy,2017-10-24 17:15,0,2,friend going date guy see happy death day hope knows letting,,,922934558986784768,0.7096,0.188,0.473,0.338,Pos
223,ChloeeMac_,2017-10-24 17:14,0,1,naw pure need go see happy death day pronto x,,,922934432193007617,-0.0516,0.267,0.253,0.479,Neu
224,ssophx__,2017-10-24 17:14,0,0,got back watching happy death day friend milly meme queen bei odeon cinema,,,922934317159985152,0.4588,0.188,0.332,0.481,Neu
225,CadeCjw2440,2017-10-24 17:13,0,0,watching happy death day,,,922934070920740864,-0.0516,0.406,0.385,0.208,Neg
226,JayOliver92,2017-10-24 17:12,0,0,happy death day hilarious,,,922933836509515777,0.3612,0.345,0.566,0.088,Pos
227,misscpsx,2017-10-24 17:11,0,1,happy death day probably one worst films pile shite,,,922933590677213185,-0.6486,0.452,0.209,0.339,Neg
228,veyekiyoj,2017-10-24 17:11,0,0,happy death day,,,922933532401467394,-0.0516,0.453,0.43,0.116,Neg
229,rfbooth,2017-10-24 17:10,0,0,happy death day somewhere mean slasher groundhog perfectly judged utterly,,#f17,922933441124974593,0.6124,0.207,0.42,0.372,Pos
230,AshleyDrfc11,2017-10-24 17:10,0,0,happy death day chick flick horror movie tbh,,,922933285495476224,-0.5994,0.466,0.227,0.307,Neg
231,JakeE_Robinson,2017-10-24 17:08,0,0,loved seeing happy death day today,,,922932856913002497,0.5719,0.269,0.524,0.207,Pos
232,jaehyungiggles,2017-10-24 17:08,0,0,cousin making watch happy death day die,,,922932772058083328,-0.6249,0.503,0.239,0.258,Neg
233,ashley_pell,2017-10-24 17:07,0,1,even get previews movie comes,,#happydeathday,922932621839097857,0.0,0.0,0.0,1.0,Neu
234,angelatnle,2017-10-24 17:07,0,1,went work watch happy death day gap night class xd,,,922932537822912512,0.5574,0.212,0.408,0.38,Pos
235,MagicBeliever93,2017-10-24 17:06,0,1,happy death day saw film saturday love everyone go see,,,922932336311889920,0.6124,0.207,0.42,0.372,Pos
236,SIFIINFECTION,2017-10-24 17:06,0,0,neutral,,#HAPPYDEATHDAY # #LALALAND # #SIFI,922932287934644225,0.0,0.0,0.0,1.0,Neu
237,AnyaRebke,2017-10-24 17:06,0,4,watching happy death day givin anxiety,,,922932242095198210,-0.2263,0.455,0.301,0.244,Neg
238,zhaoyuanshazhu,2017-10-24 17:05,0,0,neutral,,,922932195777564672,0.0,0.0,0.0,1.0,Neu
239,SchnoodleLad,2017-10-24 17:05,0,0,went saw happy death day twice scott lobdell cheated pocket,,,922932157605130241,-0.5423,0.402,0.207,0.391,Neg
240,blogitall1,2017-10-24 17:05,0,0,really enjoyed happy birthday ringtone stuck head ages finished,,#happydeathday #CineworldUnlimited,922932063157792768,0.763,0.128,0.486,0.385,Pos
241,WBLSJK,2017-10-24 17:05,0,0,one knew killer first minutes,,#HappyDeathDay #SemiLetdown #ehh,922931977627537410,-0.6486,0.518,0.0,0.482,Neg
242,kennetrs,2017-10-24 17:04,0,0,ang roommate diay killer sa happy death day beginning naa ra ang suspect sa imong atubangan bogo,,,922931721875611648,-0.7717,0.384,0.137,0.48,Neu
243,thexaxix,2017-10-24 17:03,0,1,news happy death day go check,,,922931701755637760,-0.0516,0.336,0.319,0.345,Neu
244,JasminsLVs,2017-10-24 17:03,0,0,going see merch,@sampottorff @MrMrsPottorff,#happydeathday,922931654984945664,0.0,0.0,0.0,1.0,Neu
245,_taayziaa,2017-10-24 17:03,0,2,happy death day good ass,,,922931610105901056,-0.2023,0.493,0.44,0.067,Neg
246,evanblakeroy,2017-10-24 17:03,0,0,wants see happy death day tonight hmu,,,922931548944584704,-0.0516,0.31,0.294,0.397,Neu
247,zackblankk,2017-10-24 17:01,5,7,need someone see happy death day,,,922931038606655488,-0.0516,0.336,0.319,0.345,Neu
248,paxtonhernan,2017-10-24 17:01,0,1,es un secreto por lo pronto happy death day ya se con,,,922931004800667651,-0.0516,0.222,0.21,0.568,Neu
249,itsmebrittanyb,2017-10-24 17:00,0,0,happy death day pretty good movie,,,922930738382737409,0.7096,0.248,0.624,0.127,Pos
250,One87yaMouth__,2017-10-24 16:57,0,0,watch happy death day,,,922930071199010817,-0.0516,0.406,0.385,0.208,Neg
251,PlatypusRobot,2017-10-24 16:56,1,1,movie repeated deaths happy death day surprisingly bloodless,,,922929724522864640,0.25,0.264,0.399,0.338,Pos
252,marley365_,2017-10-24 16:56,0,0,ihave take see happy death day ithink im tuesday ill go holla,,,922929714632777728,-0.4588,0.345,0.191,0.464,Neu
253,RellyCooper,2017-10-24 16:54,0,0,finna go see happy death day,,,922929316748505088,-0.0516,0.336,0.319,0.345,Neu
254,TRIZIXGAMING,2017-10-24 16:52,0,0,happy death day pewdiepie via,@YouTube,,922928831643705344,-0.0516,0.368,0.349,0.283,Neg
255,HeyBeardMon,2017-10-24 16:52,0,0,review happy death day,,,922928828078546944,-0.0516,0.406,0.385,0.208,Neg
256,iFlipNick,2017-10-24 16:50,0,0,nice day watched happy death day pretty gewd gonna go gamestop might buy game two,,,922928325756010496,0.7003,0.159,0.394,0.447,Neu
257,mookie_94,2017-10-24 16:50,0,0,somebody go see happy death day tonight,,,922928218188992515,-0.0516,0.31,0.294,0.397,Neu
258,CEEWHYDEE,2017-10-24 16:49,1,0,see happy death day predictions loser buys bottle keep posted love,@momodamermaid,,922928163952439303,0.1531,0.329,0.356,0.315,Pos
259,Espi_mexi,2017-10-24 16:49,0,3,someone go see happydeathday meeeeee,,,922928095887314949,0.0,0.0,0.0,1.0,Neu
260,caleigh_marten,2017-10-24 16:49,0,1,wanna go see happy death day,,,922928088513695744,-0.0516,0.336,0.319,0.345,Neu
261,_TCrossover_,2017-10-24 16:49,0,0,trynna see happy death day,,,922928026719047681,-0.0516,0.368,0.349,0.283,Neg
262,Demetriosdlamin,2017-10-24 16:48,0,0,gonna c sure also apparently general audiences like trying,,#HappyDeathDay #Boo2,922927914022293504,0.5859,0.0,0.444,0.556,Neu
263,KaelaBissell,2017-10-24 16:48,0,2,happy death day got really annoying really,,,922927891737800704,-0.4927,0.472,0.254,0.274,Neg
264,_ellieAndrews,2017-10-24 16:48,0,0,happy death day hugely disappointing,,,922927890567704576,-0.5709,0.565,0.283,0.153,Neg
265,popcorndick151,2017-10-24 16:47,0,1,happy death day although nose every bit socially conscious,,#74,922927656437460992,-0.0516,0.267,0.253,0.479,Neu
266,Waddy17,2017-10-24 16:46,0,0,happy death day defo worth,,,922927389126090758,0.1779,0.339,0.487,0.174,Pos
267,dianasforce,2017-10-24 16:46,0,0,one thinks plays tree looks like mixed,@jessica_rothe @MelissaBenoist @blakelively,#HappyDeathDay,922927267818491906,0.5423,0.0,0.474,0.526,Neu
268,otherconnor,2017-10-24 16:46,0,0,happy death day looks bad want see,,,922927242325479424,-0.5267,0.481,0.325,0.195,Neg
269,lecieparedes,2017-10-24 16:45,0,4,need someone go see happy death day definitely movie day,,,922927082098880514,0.3612,0.225,0.37,0.405,Neu
270,EmilyVMurray,2017-10-24 16:45,0,0,really enjoyed happy death day good thrilling also quite would recommend,,#HappyDeathDayMovie,922927027979767813,0.9039,0.163,0.641,0.196,Pos
271,Brandon_Levine1,2017-10-24 16:45,0,0,happy death day got one best films,,,922927020077731842,0.6124,0.247,0.5,0.253,Pos
272,JeramyWainwrigh,2017-10-24 16:44,0,2,finally checking happy death day,,,922926873906204672,-0.0516,0.368,0.349,0.283,Neg
273,princcessTor,2017-10-24 16:44,0,0,bet wanna watch happy death day,,,922926675792465923,-0.0516,0.336,0.319,0.345,Neu
274,sourwulves,2017-10-24 16:43,0,0,seen happy death day fell love carter,,,922926639700496390,0.6124,0.247,0.5,0.253,Pos
275,rainbowrobbins,2017-10-24 16:43,0,1,meant going cinema see happy death day friends totally seen already ill see,,,922926614010150912,-0.0422,0.306,0.299,0.395,Neu
276,heyyysnd,2017-10-24 16:43,0,1,want watch happy death day later perfect,,,922926483076554752,0.5859,0.25,0.558,0.192,Pos
277,paxtongiz,2017-10-24 16:42,0,1,happy death day sucked worse scream,,,922926401006706688,-0.8402,0.73,0.213,0.057,Neg
278,80lbGorilla,2017-10-24 16:41,0,0,huge spoilers story would liked seen delightful,,#HappyDeathDay,922925933991944192,0.836,0.0,0.69,0.31,Pos
279,HeyBeardMon,2017-10-24 16:40,0,0,review happy death day,,,922925909018939397,-0.0516,0.406,0.385,0.208,Neg
280,Dagovi_,2017-10-24 16:40,1,2,happy death day es la de es pero graciosa,,,922925902798848000,-0.0516,0.267,0.253,0.479,Neu
281,sammydeuses,2017-10-24 16:40,0,0,queria mt ver happy death day aaaaaaaaaa,,,922925792018890752,-0.0516,0.31,0.294,0.397,Neu
282,mikenakaa,2017-10-24 16:37,0,0,happy death day ne ya tam imdb film ismi,,,922925044220575744,-0.0516,0.267,0.253,0.479,Neu
283,ChlxeNC,2017-10-24 16:37,0,0,happy death day actually sick,,,922924911080890368,-0.5423,0.558,0.287,0.155,Neg
284,lookatWARREN,2017-10-24 16:35,1,1,anybody saw happy death day,,,922924449325662212,-0.0516,0.368,0.349,0.283,Neg
285,HeyBeardMon,2017-10-24 16:33,1,0,review happy death day,,,922924111239659520,-0.0516,0.406,0.385,0.208,Neg
286,nicjcharl,2017-10-24 16:32,0,0,happy death day looks good,,,922923885661642753,0.4019,0.312,0.528,0.16,Pos
287,MeganMeganlum,2017-10-24 16:31,0,0,already saw movie mind seeing,,,922923583495593984,0.0,0.0,0.0,1.0,Neu
288,HellenaIRL,2017-10-24 16:31,0,1,really surprised actually would totally reccomend,,#HappyDeathDay,922923431158415360,0.2944,0.0,0.305,0.695,Neu
289,Camasonian_,2017-10-24 16:30,0,1,happy death day horror,,,922923369174941696,-0.5994,0.618,0.301,0.081,Neg
290,georgiaaaaa3,2017-10-24 16:28,0,4,happy death day soooo good,,,922922863119572994,0.4019,0.312,0.528,0.16,Pos
291,BihhPlz,2017-10-24 16:27,0,0,got happy death day,,,922922550929195009,-0.0516,0.406,0.385,0.208,Neg
292,socha_jp,2017-10-24 16:27,0,1,happy death day,,,922922481983176704,-0.0516,0.453,0.43,0.116,Neg
293,elohelskyler,2017-10-24 16:26,0,0,wish watched happy death day haley,,,922922297928818688,0.3612,0.293,0.481,0.226,Pos
294,SamanthaaaLeeR,2017-10-24 16:26,1,1,want watch happy death day,,,922922293306757120,0.0258,0.358,0.459,0.183,Pos
295,browerghost,2017-10-24 16:24,0,2,couple walked theater sitting awaiting happy death day least killed,,,922921746277179392,0.5252,0.214,0.401,0.385,Pos
296,StephenKing7,2017-10-24 16:24,0,0,jeg la til en video en happy death day international trailer movieclips,@YouTube,#1,922921732373061633,-0.0516,0.222,0.21,0.568,Neu
297,Pinataxx14,2017-10-24 16:22,0,0,watched happy death day funny anyone else like,,,922921163495415808,0.6369,0.229,0.535,0.235,Pos
298,ImaTweetivist,2017-10-24 16:21,0,0,guess dying coming back times change act,,#happydeathday,922921086269898752,0.0,0.0,0.0,1.0,Neu
299,AdMichelle_Mora,2017-10-24 16:21,0,0,les voy spoilear happy death day porque los odio la chica que le da el cupcake es la ella es la persona con,,,922921083283443713,-0.0516,0.136,0.129,0.734,Neu
300,viewster,2017-10-24 16:21,0,0,happy death day originally supposed star megan,,,922921012521349120,-0.0516,0.31,0.294,0.397,Neu
301,CraigKoban,2017-10-24 16:21,0,1,full review preposterously entertaining,,#HappyDeathDay,922920997988188160,0.4404,0.0,0.492,0.508,Neu
302,nicolejackson93,2017-10-24 16:21,0,1,happy death day,,#whattafilm,922920890047741953,-0.0516,0.453,0.43,0.116,Neg
303,StephenKing7,2017-10-24 16:20,0,0,jeg la til en video en happy death day trailers clips movieclips,@YouTube,,922920876697202688,-0.0516,0.222,0.21,0.568,Neu
304,therileyramirez,2017-10-24 16:20,0,0,major mistake made song selection happy death day soundtrack,,,922920714113396736,-0.3818,0.394,0.231,0.375,Neg
305,KESHSAIDDAT,2017-10-24 16:20,0,0,think watching happy death day lls u never know wit da fire stick,,,922920647398899712,-0.3818,0.332,0.195,0.474,Neu
306,Record_Journal,2017-10-24 16:19,0,0,wallingford native movie happy death day credits town love horror,,,922920393702178817,0.4215,0.33,0.452,0.217,Pos
307,amla_34,2017-10-24 16:19,1,0,happy death day bien mierda,,,922920387586826242,-0.0516,0.368,0.349,0.283,Neg
308,gbs_xo,2017-10-24 16:18,0,0,well happy death day disappointed,,,922920204543279104,-0.296,0.507,0.42,0.072,Neg
309,amiethomo,2017-10-24 16:15,0,0,happy death day basically mean girls meets horror sick tho,,,922919569869611008,-0.802,0.529,0.18,0.291,Neg
310,katiev1128,2017-10-24 16:13,1,1,happy death day,@kaitlyndhowell,,922919082734665730,-0.0516,0.453,0.43,0.116,Neg
311,motive8tion,2017-10-24 16:13,0,0,watching happy death day cineworld wood green,,#Movie71 #datenight,922918893655539712,-0.0516,0.31,0.294,0.397,Neu
312,mattybudrewicz,2017-10-24 16:11,0,1,loved happy death day perfect blend final sparkle golden age slasher humour whole heap,,,922918575341420544,0.9231,0.134,0.591,0.275,Pos
313,skdm007,2017-10-24 16:11,0,3,good film recommended,,#happydeathday,922918454306398208,0.5719,0.0,0.825,0.175,Pos
314,swindonguide,2017-10-24 16:11,0,0,wed scan film screening double happy death day,,#2017,922918381212246016,-0.0516,0.287,0.272,0.441,Neu
315,VictorK_Cine,2017-10-24 16:10,1,0,quedan pocos pases para la premiere de es hoy cines contesten etiquetando con cinemex santa toreo,,#HappyDeathDay,922918328926052352,0.0,0.0,0.0,1.0,Neu
316,Laurreenn__,2017-10-24 16:10,0,0,happy death day decent lil movie,,,922918236953309184,-0.0516,0.336,0.319,0.345,Neu
317,NickBudrewicz,2017-10-24 16:09,0,0,rated happy death day,,#IMDb,922917992123400192,-0.0516,0.406,0.385,0.208,Neg
318,26rt,2017-10-24 16:09,0,0,happy death day official trailer theaters friday,,,922917986465280000,-0.0516,0.31,0.294,0.397,Neu
319,SailorMilf,2017-10-24 16:09,0,1,think like death anything,,#HappyDeathDay,922917968115245056,-0.34,0.464,0.298,0.238,Neg
320,searra_holland,2017-10-24 16:09,0,0,wanna see happy death day oml,,,922917959470759936,-0.0516,0.336,0.319,0.345,Neu
321,JeremyDKeeney,2017-10-24 16:08,0,1,happy death day,,,922917712640090112,-0.0516,0.453,0.43,0.116,Neg
322,badschnoodles,2017-10-24 16:06,2,1,went see happy death day even bogof nus discount still waste money truly ableist,,,922917109495078912,-0.0258,0.288,0.283,0.429,Neu
323,naomishoots,2017-10-24 16:05,1,0,loved much happy death day,,,922916889193431040,0.5719,0.289,0.563,0.148,Pos
324,xdracco,2017-10-24 16:04,0,1,vote would happy death day,,,922916759937597440,-0.0516,0.368,0.349,0.283,Neg
325,SailorMilf,2017-10-24 16:04,0,0,stupid ending,,#HappyDeathDay,922916619323555840,-0.5267,0.773,0.0,0.227,Neg
326,AlexFrostPoet,2017-10-24 16:04,0,0,movie happy death day basically like slasher thriller remake groundhog,,,922916613707374594,0.4019,0.223,0.434,0.343,Pos
327,TDG_Fergus,2017-10-24 16:03,0,1,actually watched happy death day cinema today one poster live,,,922916357473124352,-0.0516,0.25,0.237,0.513,Neu
328,MWUnicorn,2017-10-24 16:02,0,0,already seen foriegner new blade runner american made happy death day,,,922916331002912770,-0.0516,0.235,0.223,0.542,Neu
329,AmyaUKbelieber,2017-10-24 16:02,0,0,happy death day pretty good film,,,922916206968893440,0.7096,0.248,0.624,0.127,Pos
330,Milez_xo,2017-10-24 16:02,0,0,almost shame done comes pointless sequels,,#Happydeathday,922916192481787904,-0.4228,0.36,0.0,0.64,Neu
331,BublerDrum,2017-10-24 16:02,0,0,un video de el deja de vivir repetir tu happy death day lo lo,@YouTube,,922916145463574528,-0.0516,0.199,0.189,0.612,Neu
332,SailorMilf,2017-10-24 16:01,1,1,gonna explain white bitch keeps waking happy death day,,,922916098256678912,-0.6124,0.443,0.213,0.345,Neg
333,lisa_longlashes,2017-10-24 16:01,0,0,neutral,@ODEON,#Horrors #MotherDaughterTime #HappyDeathDay,922915980874883072,0.0,0.0,0.0,1.0,Neu
334,UniPicturesCAN,2017-10-24 16:00,1,1,would rather get tickets,,#HappyDeathDay,922915749185724417,0.0,0.0,0.0,1.0,Neu
335,TDG_Fergus,2017-10-24 16:00,0,7,sick really recommend one funniest twists,,#HappyDeathDay,922915694026428416,0.5198,0.255,0.514,0.232,Pos
336,Arceo_princess,2017-10-24 15:59,0,1,idc corny happy death day looks want see lol,,,922915508155854849,0.4404,0.234,0.467,0.299,Pos
337,RavenKieran,2017-10-24 15:59,0,2,happy death day like happy triggered day,,,922915451964768256,0.7184,0.232,0.589,0.179,Pos
338,befshaw,2017-10-24 15:58,0,1,happy death day disappointing film ever seen,,,922915294112186368,-0.5267,0.48,0.25,0.27,Neg
