Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
194,kmvz_,2017-10-15 19:21,7,5,wanna go see happy death day,,,919704773678501888,-0.0516,0.336,0.319,0.345,Neu
195,jade_lynae,2017-10-15 19:21,0,0,okayyyy really tryna see happy death day tryna go sometime,,,919704771174346752,0.0164,0.246,0.25,0.504,Neu
196,PrimeeTimee23,2017-10-15 19:20,0,0,happy death day,,,919704576886001664,-0.0516,0.453,0.43,0.116,Neg
197,sami_groover,2017-10-15 19:20,0,0,happy death day funny af lol laughing whole time,,,919704572628672512,0.8271,0.19,0.615,0.195,Pos
198,HrsRnr,2017-10-15 19:20,0,1,definitely gonna watching,,#HappyDeathDay,919704531449106432,0.4019,0.0,0.574,0.426,Pos
199,mxlisssaaa,2017-10-15 19:20,4,2,wanna go watch happy death day,,,919704523710414848,-0.0516,0.336,0.319,0.345,Neu
200,Kickingseven,2017-10-15 19:20,0,0,worcester north happy death day,@nkitajolie @Showcase,,919704497752035328,-0.0516,0.368,0.349,0.283,Neg
201,ABSCBNNews,2017-10-15 19:20,4,36,happy death day crushes runner,,,919704441451720704,-0.4767,0.544,0.296,0.16,Neg
202,shotgunmick,2017-10-15 19:19,0,11,really gonna make sister go happy death day minutes early chance see tlrh yes,,,919704407867932672,0.5423,0.175,0.377,0.448,Neu
203,IanNordhaus,2017-10-15 19:19,0,0,happy death day predictable movie ever,,,919704387160862720,-0.0516,0.336,0.319,0.345,Neu
204,thierry_noah01,2017-10-15 19:19,0,0,happy death day lowkey trash,,,919704365706780672,-0.0516,0.368,0.349,0.283,Neg
205,NewsInVenezuela,2017-10-15 19:19,4,0,comedia de horror happy death day domina la taquilla norteamericana,,#SIGUEMEYTESIGO #storylink,919704337336561666,-0.5994,0.415,0.202,0.383,Neg
206,LoveTiffHall_,2017-10-15 19:19,0,0,happy death day,,,919704288263393285,-0.0516,0.453,0.43,0.116,Neg
207,sciju,2017-10-15 19:19,0,1,cine torres happy death day rio grande sul,@tierrybarross @ericasant0ss,,919704226288324609,-0.0516,0.287,0.272,0.441,Neu
208,DJMRBOUNCE,2017-10-15 19:19,0,0,box office happy death day frightens opening weekend via,@TheWrap,#,919704191257534467,-0.4404,0.405,0.227,0.368,Neg
209,KinanoNanina,2017-10-15 19:18,0,0,checkout latest news post happy death day frightens runner box office usa,,,919704072315432965,-0.4404,0.342,0.192,0.466,Neu
210,delightfullybri,2017-10-15 19:18,0,1,happy death day nigga,,,919704025204973568,-0.0516,0.406,0.385,0.208,Neg
211,joaopoejomar,2017-10-15 19:18,2,2,quero companhia para ir ao cinema ver happy death day dia de outubro,,,919704018288545792,-0.0516,0.21,0.199,0.591,Neu
212,mayaschuhknecht,2017-10-15 19:18,0,5,hate searched happy death day found killer absolutely hate,,,919703971593416710,-0.9169,0.67,0.159,0.172,Neg
213,reeltalklexie,2017-10-15 19:17,0,1,reel talk happy,,,919703854391767040,0.5719,0.0,0.649,0.351,Pos
214,GahdamnDej_,2017-10-15 19:17,0,0,nobody wanna go see happy death day ok,,,919703853309808640,0.25,0.264,0.399,0.338,Pos
215,GMBPA,2017-10-15 19:17,0,0,im tryna see happy death day,,,919703828907294720,-0.0516,0.336,0.319,0.345,Neu
216,AlexMelts_,2017-10-15 19:17,0,0,happy death day one best movies ever,,,919703822280380418,0.6124,0.247,0.5,0.253,Pos
217,CristianLpzJmz,2017-10-15 19:17,0,0,ver tal estoy viendo happy death day,,,919703805117247488,-0.0516,0.31,0.294,0.397,Neu
218,edernichele,2017-10-15 19:17,0,0,gostei de um morte te happy death day,@YouTube,,919703794920951808,-0.0516,0.287,0.272,0.441,Neu
219,feItIove,2017-10-15 19:17,0,1,guys seen happy death day good omg,,,919703786049781760,0.4019,0.269,0.455,0.276,Pos
220,jmonti712,2017-10-15 19:17,0,1,anyone else pissed ringtone happy death day,,,919703740545892352,-0.6597,0.513,0.234,0.253,Neg
221,stanimal43,2017-10-15 19:17,0,0,gonna watch happy death day little sisters right little sister big brother day,,,919703733520478210,-0.0516,0.21,0.199,0.591,Neu
222,fany0113_,2017-10-15 19:17,0,1,como la happy death day,,,919703728156041218,-0.0516,0.368,0.349,0.283,Neg
223,AunicaSherwood,2017-10-15 19:17,0,0,girl plays main character happy death day looks like,@OliviaCaridi,,919703714902040576,0.5106,0.228,0.48,0.292,Pos
224,mayaschuhknecht,2017-10-15 19:17,1,7,want see happy death day bad,,,919703694651875328,-0.5267,0.514,0.347,0.139,Neg
225,kottonkaandy,2017-10-15 19:17,0,0,choosing happy death day homework,,,919703687605473280,-0.0516,0.368,0.349,0.283,Neg
226,KirstenWestfall,2017-10-15 19:16,0,0,okay happy death day even actually super funny sad suspenseful around really,,,919703676444397568,0.6597,0.276,0.488,0.236,Pos
227,Eremsy,2017-10-15 19:16,1,2,fuck watching happy death day,,,919703634367062017,-0.5719,0.565,0.282,0.153,Neg
228,julianne_anasco,2017-10-15 19:16,0,0,happy death day cominggggg yey october,,,919703588737138688,-0.0516,0.336,0.319,0.345,Neu
229,StardustChelsea,2017-10-15 19:16,0,13,huge congrats fantastic opening weekend happy death day much,@Creetureshow @_RyanTurek,#BlumhouseFamily,919703469937770496,0.8442,0.187,0.622,0.191,Pos
230,LulDayday831,2017-10-15 19:16,3,3,happy death day worst movie,,,919703446042828800,-0.6486,0.584,0.27,0.146,Neg
231,MykDawks,2017-10-15 19:15,0,0,gotta see foreigner happy death day,,,919703378044780544,-0.0516,0.336,0.319,0.345,Neu
232,soles4L_,2017-10-15 19:15,0,0,wasted money happy death day,,,919703203041685504,-0.5267,0.555,0.289,0.156,Neg
233,clubmitsuki,2017-10-15 19:14,0,0,beuehrhth happy death day good,,,919703109252743169,0.4019,0.312,0.528,0.16,Pos
234,opedropp,2017-10-15 19:14,0,0,happy death day,@UCICinemas @thaissasoares_,,919702969138008064,-0.0516,0.453,0.43,0.116,Neg
235,BOSSS_NBS,2017-10-15 19:14,0,0,dis movie happy death day dumb n blew high,,,919702952910229504,-0.5423,0.453,0.233,0.314,Neg
236,Lynsey_Fullerrr,2017-10-15 19:13,0,9,someone go happy death day,,,919702915358625792,-0.0516,0.368,0.349,0.283,Neg
237,TheWeeklySpoon,2017-10-15 19:13,0,1,theatres see review,,#HappyDeathDay,919702875890073600,0.0,0.0,0.0,1.0,Neu
238,irinaroberts12,2017-10-15 19:13,0,0,happy death day want see,,#awesometrailer #13Oct2017,919702872606019589,0.0258,0.358,0.459,0.183,Pos
239,2_fabian_2,2017-10-15 19:13,0,0,tryna go watch happy death day today aint got date,,,919702863600746496,-0.0516,0.25,0.237,0.513,Neu
240,Ashliee12,2017-10-15 19:13,0,1,happy death day,,,919702744738312192,-0.0516,0.453,0.43,0.116,Neg
241,charlotte4life1,2017-10-15 19:13,0,2,alright almost time go watch happy death day,,,919702741999534081,0.2023,0.267,0.39,0.342,Pos
242,FPPAReis,2017-10-15 19:13,0,0,gostei de um morte te happy death day,@YouTube,,919702741974421504,-0.0516,0.287,0.272,0.441,Neu
243,BorisAmmerlaan,2017-10-15 19:12,0,0,probably remain favourite explains day certainly top,,#HappyDeathDay,919702625540505600,0.4939,0.0,0.457,0.543,Neu
244,MelanieAnnRose,2017-10-15 19:12,0,1,order lady bird florida project happy death day mudbound battle sexes,,,919702615151308801,-0.4215,0.357,0.203,0.44,Neu
245,Cryyfuu,2017-10-15 19:12,0,17,saw happy death day better thought heading home stream evil within,,,919702540064821248,-0.4019,0.379,0.301,0.32,Neg
246,wthjhay,2017-10-15 19:12,0,0,watching time loop movies watch happy death day hopefully sometime,@12keala,,919702519168745473,0.3612,0.225,0.37,0.405,Neu
247,chuck_995,2017-10-15 19:12,0,0,latest daily,,#happydeathday #thewalkingdead,919702480820334592,0.0,0.0,0.0,1.0,Neu
248,Martin_Niese,2017-10-15 19:11,0,0,happy death day revives slasher cinema surprise million weekend,,,919702418069377024,0.5423,0.225,0.486,0.289,Pos
249,Duanejwill,2017-10-15 19:11,0,0,happy death day funny asf,,,919702392261808128,0.4019,0.312,0.528,0.16,Pos
250,1OAK14,2017-10-15 19:11,0,0,happy death day wat actually pretty recommend go see,@UniversalHorror,,919702282723319808,0.6705,0.213,0.514,0.273,Pos
251,joelyraviolii,2017-10-15 19:11,0,0,wanna watch happy death day,,,919702178092085248,-0.0516,0.368,0.349,0.283,Neg
252,ArrowAnimations,2017-10-15 19:10,0,1,happy death day,,,919702128620384256,-0.0516,0.453,0.43,0.116,Neg
253,TheManOfSteel90,2017-10-15 19:10,0,0,amazing complete bad,@UniversalHorror @jessica_rothe,#HappyDeathDay,919702113634025472,0.0772,0.422,0.458,0.12,Pos
254,rafabarcelloss,2017-10-15 19:10,0,0,happy death day deve ser um bem mas eu doido pra assistir pq eu adoro um trashzin,,,919702018872225792,-0.0516,0.173,0.164,0.664,Neu
255,BorisAmmerlaan,2017-10-15 19:10,0,0,would surprised well though noticed beginning written,@ScottyLobdell,#HappyDeathDay,919701980909658118,0.4588,0.0,0.444,0.556,Neu
256,waterpayneting,2017-10-15 19:10,0,0,happy death day good movie really enjoyed wanna watch groundhog day,,,919701930854592512,0.7425,0.185,0.483,0.332,Pos
257,disabledsenior,2017-10-15 19:10,0,0,happy death day stands among weak lineup wide releases,,,919701928413720581,-0.4767,0.412,0.224,0.364,Neg
258,22Ajdimartino,2017-10-15 19:09,1,2,gotta see happy death day soon,,,919701835690184705,-0.0516,0.336,0.319,0.345,Neu
259,True_Believer92,2017-10-15 19:09,0,0,school work bout go see happy death day supposed go friday,,,919701794787389440,-0.0516,0.235,0.223,0.542,Neu
260,1BrendaDias,2017-10-15 19:09,0,0,em cinemark mogi,,#happydeathday #horrormovie #amorteted,919701750335934464,0.0,0.0,0.0,1.0,Neu
261,Blackandnow0,2017-10-15 19:09,0,0,happy death day carves million opening box office people love satanic guns,,,919701680396144645,0.6124,0.188,0.38,0.433,Neu
262,zesty_movies,2017-10-15 19:09,0,0,happy death day another win universal blumhouse,,,919701673878212608,0.5574,0.253,0.487,0.26,Pos
263,CODADDYSWAG,2017-10-15 19:08,0,17,mark took date watch happy death day exactly one week,,,919701664562536448,-0.0516,0.25,0.237,0.513,Neu
264,_teixeiraagato,2017-10-15 19:08,0,1,temos q ir ver happy death day,,,919701663576920064,-0.0516,0.336,0.319,0.345,Neu
265,trueviralnews,2017-10-15 19:08,0,0,happy death day box horror continues totally kill,,#Buzz #Entertainment #NEWS #news,919701548023808001,-0.8718,0.621,0.182,0.197,Neg
266,Bigdaddyycool,2017-10-15 19:08,0,0,happy death day movie via,@YouTube,,919701538238533637,-0.0516,0.368,0.349,0.283,Neg
267,GabeAlvarez4,2017-10-15 19:08,0,0,squuuuuaddd,,#HappyDeathDay,919701537819103232,0.0,0.0,0.0,1.0,Neu
268,wyattchurch3,2017-10-15 19:08,0,0,tryna see happy death day,,,919701507028799488,-0.0516,0.368,0.349,0.283,Neg
269,mikeymike0120,2017-10-15 19:08,1,5,review happy death day,@letterboxd,,919701435138428928,-0.0516,0.406,0.385,0.208,Neg
270,andreasvbeek,2017-10-15 19:07,0,0,happy death day komt er zo goed als zeker via,@andreasvbeek,#film,919701374241329152,-0.0516,0.25,0.237,0.513,Neu
271,BorisAmmerlaan,2017-10-15 19:07,0,0,saw enjoyed unlike movies episodes repeating day,,#HappyDeathDay,919701314740813826,0.5106,0.0,0.355,0.645,Neu
272,MikeDanger24,2017-10-15 19:07,1,1,give happy death day,,,919701279017918464,-0.0516,0.406,0.385,0.208,Neg
273,mikaaylaab,2017-10-15 19:07,18,26,wanna go see happy death day,,,919701257970900993,-0.0516,0.336,0.319,0.345,Neu
274,videosean,2017-10-15 19:07,0,0,liked video moist happy death day,@YouTube,,919701247099318272,0.3818,0.291,0.485,0.224,Pos
275,realstephy,2017-10-15 19:07,0,1,wanna watch happy death day,,,919701242984636417,-0.0516,0.368,0.349,0.283,Neg
276,avargas_97,2017-10-15 19:07,10,7,wanna watch happy death day,,,919701196775895040,-0.0516,0.368,0.349,0.283,Neg
277,NatalyLola,2017-10-15 19:06,0,2,good family film took hannah see fun slasher,,#happydeathday,919701132280287233,0.7351,0.0,0.508,0.492,Pos
278,G_Lat6,2017-10-15 19:06,0,1,gonna see happy death day first time seeing movie longggg,,,919701104031440896,-0.0516,0.25,0.237,0.513,Neu
279,Micahryanne6,2017-10-15 19:06,0,0,saw happy death day actually,,,919701052131131392,-0.0516,0.368,0.349,0.283,Neg
280,GoryEyes,2017-10-15 19:06,0,3,hell happy death day hate horror films awful fucking titles like babadook uck,,,919701049295773696,-0.9249,0.602,0.206,0.191,Neg
281,SebasJim24,2017-10-15 19:06,0,0,ha gustado un de happy death day ending,@YouTube,,919701037665148929,0.296,0.26,0.407,0.333,Pos
282,hollywoodwebhq,2017-10-15 19:06,0,0,happy death day slays weekend box,,#hollywood #gossip,919700969436225536,-0.0516,0.336,0.319,0.345,Neu
283,rachelbello139,2017-10-15 19:06,0,4,happy death day much better expecting wtf,,,919700930571927557,-0.2732,0.445,0.382,0.173,Neg
284,Vlad_Lazovik,2017-10-15 19:06,0,0,happy death day ending,@YouTube,,919700925278752768,-0.0516,0.406,0.385,0.208,Neg
285,chakams,2017-10-15 19:05,0,0,horror movie tops us box office opening,,#HappyDeathDay #boxxoffice,919700845473677313,-0.1027,0.308,0.275,0.417,Neu
286,Oscargasca_,2017-10-15 19:05,0,6,anyone wanna go see happy death day,,,919700843925987328,-0.0516,0.31,0.294,0.397,Neu
287,LaBooty__,2017-10-15 19:05,2,1,want see happy death day,,,919700828092534784,0.0258,0.358,0.459,0.183,Pos
288,tylerdreier,2017-10-15 19:05,0,0,anyone see happy death day,,,919700822799388672,-0.0516,0.368,0.349,0.283,Neg
289,WorldwideHuff,2017-10-15 19:05,0,0,get happy death day cost less million debuted opened north,,#1,919700796383596544,-0.0516,0.25,0.237,0.513,Neu
290,itsnene___,2017-10-15 19:05,0,3,wanna see happy death day lol shit crazy,,,919700715764793344,-0.5267,0.51,0.335,0.155,Neg
291,HasanahAna_,2017-10-15 19:04,0,0,nak tengok happy death day esok,,,919700653764575232,-0.0516,0.336,0.319,0.345,Neu
292,baileyaddison_,2017-10-15 19:04,0,8,really gonna go see happy death day next week,,,919700618691956736,-0.0516,0.267,0.253,0.479,Neu
293,Vivianalynn18,2017-10-15 19:04,0,1,see happy death day ion scary movies,,,919700585913270273,-0.5267,0.48,0.25,0.27,Neg
294,KratosDaFavela,2017-10-15 19:04,0,0,gostei de um morte te happy death day,@YouTube,,919700541076377602,-0.0516,0.287,0.272,0.441,Neu
295,floriedaine,2017-10-15 19:04,0,0,happy death day aiight,,,919700448826630145,-0.0516,0.406,0.385,0.208,Neg
296,sfutado,2017-10-15 19:04,0,0,world go get oscar still got worldwide,,,919700432078942208,0.0,0.0,0.0,1.0,Neu
297,jojoquinn34,2017-10-15 19:03,0,0,fav part happy death day,,#DeathByBong,919700310469365761,0.4215,0.31,0.532,0.159,Pos
298,_iamkaya,2017-10-15 19:03,0,0,going see happy death day get mustttttt,,,919700194039685121,-0.0516,0.31,0.294,0.397,Neu
299,JohnnyFocal,2017-10-15 19:03,0,1,weekend box happy death day another win horror,,,919700165472194561,-0.0258,0.398,0.393,0.209,Neg
300,SHAUNJOHNISHS,2017-10-15 19:02,0,2,saw good movie movie theaters iss staff saw movie happy death day,,,919700148355305474,0.4019,0.2,0.338,0.462,Neu
301,Taylorleythamm,2017-10-15 19:02,3,7,wanna see happy death day friends,,,919700091144982528,0.4404,0.285,0.496,0.219,Pos
302,SohamShoney,2017-10-15 19:02,0,0,young audiences flock happy death day brooks barnes via nyt,,,919699986438414336,-0.0516,0.25,0.237,0.513,Neu
303,jinxrem0ving,2017-10-15 19:02,0,4,happy death day want cupcake,,,919699939214553088,0.0258,0.358,0.459,0.183,Pos
304,Trailer_Arena,2017-10-15 19:02,0,0,happy death day official trailer theaters friday october,,#Trailer,919699938375737344,-0.0516,0.287,0.272,0.441,Neu
305,turtledovegifts,2017-10-15 19:02,0,0,young audiences flock happy death day brooks barnes via nyt,,,919699919405043712,-0.0516,0.25,0.237,0.513,Neu
306,LukeLukeNy,2017-10-15 19:01,0,0,young audiences flock happy death day brooks barnes via nyt,,,919699873452183553,-0.0516,0.25,0.237,0.513,Neu
307,Thallysneutron,2017-10-15 19:01,0,0,gostei de um morte te happy death day,@YouTube,,919699821405130753,-0.0516,0.287,0.272,0.441,Neu
308,PeteMcDonald_,2017-10-15 19:01,0,0,young audiences flock happy death day brooks barnes via nyt,,#Inspiration #Storytelling #PeteMcDonald,919699808650252288,-0.0516,0.25,0.237,0.513,Neu
309,chinotheliar,2017-10-15 19:01,0,1,happy death day trash,,,919699799468675072,-0.0516,0.406,0.385,0.208,Neg
310,BadFoxGraphics,2017-10-15 19:01,0,0,might want look name movie happy death day,@FoxNews,,919699796377600000,0.0258,0.281,0.36,0.36,Neu
311,cokemorph,2017-10-15 19:01,0,1,lexi seeing happy death day theres furry sitting behind us cackling,,,919699787053707264,-0.0516,0.235,0.223,0.542,Neu
312,yourdadmistress,2017-10-15 19:01,0,0,happy death day good course like,@Mr_ITYC,,919699784432340993,0.6369,0.26,0.607,0.133,Pos
313,TheMovieTheater,2017-10-15 19:01,0,0,young audiences flock happy death day brooks barnes via nyt,,,919699778463772672,-0.0516,0.25,0.237,0.513,Neu
314,Isaacmartinezz3,2017-10-15 19:01,23,7,someone go watch happy death day w,,,919699700424609792,-0.0516,0.336,0.319,0.345,Neu
315,nerdophiles,2017-10-15 19:01,0,0,must go theaters review,,#HappyDeathDay,919699659408281600,0.0,0.0,0.0,1.0,Neu
316,rikknives,2017-10-15 19:00,0,1,young audiences flock happy death day,,#movie #nyt #news #movies #entertainment #RT #follow,919699656095027201,-0.0516,0.336,0.319,0.345,Neu
317,Midnite3,2017-10-15 19:00,0,0,neutral,,#HappyDeathDay,919699622322425856,0.0,0.0,0.0,1.0,Neu
318,kitimientertai1,2017-10-15 19:00,0,0,happy death day scares box office lima ohio,,,919699615804469248,-0.3818,0.42,0.247,0.333,Neg
319,TrendStyleDaily,2017-10-15 19:00,0,0,happy death day open top spots happy death day topped,,,919699574033453056,0.1027,0.355,0.418,0.227,Pos
320,FaheemKhaskhel1,2017-10-15 19:00,0,0,young audiences flock happy death day,,,919699508346408960,-0.0516,0.336,0.319,0.345,Neu
321,bretfox,2017-10-15 19:00,0,0,latest bret fox,,#thewalkingdead #happydeathday,919699497256550400,0.0,0.0,0.0,1.0,Neu
322,julesette66,2017-10-15 19:00,0,2,please name kid,,,919699472191574017,0.3182,0.0,0.535,0.465,Pos
323,NoticiasSol,2017-10-15 19:00,1,0,happy death day destrona blade runner en taquillas de eu,,#Cine,919699408177979392,-0.0516,0.25,0.237,0.513,Neu
324,julesette66,2017-10-15 18:59,0,0,target audience loved two cutest pair seen movie,@UniversalHorror,#HappyDeathDay,919699368269185024,0.8271,0.0,0.562,0.438,Pos
325,Uskeus,2017-10-15 18:59,0,0,happy death day open top spots,,,919699322375163904,0.1531,0.315,0.444,0.242,Pos
326,baycay125,2017-10-15 18:59,0,4,yea soooooooooooo anyone wants go see happy death day,,,919699297444118528,-0.0516,0.267,0.253,0.479,Neu
327,Mikethefanboy,2017-10-15 18:59,0,0,box office happy death day scares number blade runner,,#BoxOffice #HappyDeathDay,919699244977602560,-0.3182,0.387,0.307,0.307,Neg
328,LexisLoyal_,2017-10-15 18:58,0,2,wanna go see happy death day,,,919699114429952001,-0.0516,0.336,0.319,0.345,Neu
329,KenManess,2017-10-15 18:58,0,0,great great,@RubyModine @jessica_rothe @israelbroussard @UniversalHorror,#HappyDeathDay,919699035426099200,0.8481,0.0,1.0,0.0,Pos
330,mshusa,2017-10-15 18:58,0,0,new happy death day open top,,,919699033983193093,0.1531,0.315,0.444,0.242,Pos
331,jordan7ellis,2017-10-15 18:58,0,0,young audiences flock happy death day brooks barnes via nyt,,,919699028903948288,-0.0516,0.25,0.237,0.513,Neu
332,TheDapperDesign,2017-10-15 18:58,0,0,young audiences flock happy death day brooks barnes via nyt,,,919699005453586432,-0.0516,0.25,0.237,0.513,Neu
333,wdwsides,2017-10-15 18:58,0,0,happy death day worth seeing,@JacobWhitesides,,919699001422893061,0.1779,0.339,0.487,0.174,Pos
334,RashmiNirgun,2017-10-15 18:58,0,0,young audiences flock happy death day brooks barnes via nyt,,,919698982594580480,-0.0516,0.25,0.237,0.513,Neu
335,Akshayjoshi87,2017-10-15 18:58,0,0,young audiences flock happy death day brooks barnes via nyt,,,919698970389213184,-0.0516,0.25,0.237,0.513,Neu
336,cbelive_com,2017-10-15 18:58,0,0,click young audiences flock happy death day brooks barnes,,#cbelive_com,919698928559370240,-0.0516,0.267,0.253,0.479,Neu
337,CriticallyTouch,2017-10-15 18:57,0,0,scary film rewards repeated,,#HappyDeathDay,919698893494980609,-0.0258,0.386,0.373,0.241,Neg
338,THRecruiter,2017-10-15 18:57,0,0,latest hollywood,,#snl #happydeathday,919698814847606784,0.0,0.0,0.0,1.0,Neu
339,Gunzilla714,2017-10-15 18:57,0,1,call happy death day,,,919698702125723648,-0.0516,0.406,0.385,0.208,Neg
