body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
brb deadpool,2016-02-20 18:57:42,0,2,,,,0.0,0.0,0.0,1.0,NN,62
want watch deadpool,2016-02-20 18:57:40,0,1,,,,0.0772,0.0,0.394,0.606,PP,62
ahora que puedo escribir deadpool ha dejado en los vengadores,2016-02-20 18:57:40,0,1,,,,0.34,0.0,0.211,0.789,PP,62
deadpool pretty average ngl still reasonably good,2016-02-20 18:57:40,0,2,,,,0.7269,0.0,0.55,0.45,PP,62
watching tonight,2016-02-20 18:57:40,0,3,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
zoolander el rey de mi abuelo es la verdad la chica danesa bueno deadpool que la vi,2016-02-20 18:57:40,0,0,@crisbenitez97,,,0.0,0.0,0.0,1.0,NN,62
hashtag moi qui est,2016-02-20 18:57:40,1,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
vraiment allez voir deadpool hein,2016-02-20 18:57:38,0,3,,,,0.0,0.0,0.0,1.0,NN,62
deadpool realmente muito meu deus,2016-02-20 18:57:38,0,0,,,,0.0,0.0,0.0,1.0,NN,62
pelis de superheroes para,2016-02-20 18:57:38,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
voy tener que volver ver deadpool tiene cada,2016-02-20 18:57:37,1,0,,,,0.0,0.0,0.0,1.0,NN,62
foram precisos cinco atores para fazer colossus em deadpool,2016-02-20 18:57:34,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool sidekick auditions ryan reynolds,2016-02-20 18:57:31,0,0,,#trending #topvideos,,0.0,0.0,0.0,1.0,NN,62
carta abierta deadpool es demasiado buena,2016-02-20 18:57:31,0,0,,,,0.0,0.0,0.0,1.0,NN,62
saw deadpool love great introduction one favorite videos,2016-02-20 18:57:30,16,71,@nottjmiller,,,0.9062,0.0,0.693,0.307,PP,62
ufaa q enfim vi deadpool,2016-02-20 18:57:30,0,1,,,,0.0,0.0,0.0,1.0,NN,62
really want see deadpool tonight,2016-02-20 18:57:30,0,2,,,,0.1513,0.0,0.285,0.715,PP,62
deadpool,2016-02-20 18:57:29,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool se ha pasado muchisimo,2016-02-20 18:57:28,0,1,,,,0.34,0.0,0.375,0.625,PP,62
almost done bartpool,2016-02-20 18:57:27,0,2,,#Deadpool #bartsimpson #MashUp,,0.0,0.0,0.0,1.0,NN,62
going see really excited,2016-02-20 18:57:26,0,1,,#Deadpool,,0.4005,0.0,0.473,0.527,PP,62
might watch deadpool grandma lmdksjfkd,2016-02-20 18:57:26,0,4,,,,0.0,0.0,0.0,1.0,NN,62
sure going see deadpool,2016-02-20 18:57:25,0,0,@MngrOfMischief,,,0.3182,0.0,0.434,0.566,PP,62
go see deadpool russian guy,2016-02-20 18:57:24,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool de lo mejor,2016-02-20 18:57:22,0,0,,,,0.0,0.0,0.0,1.0,NN,62
un video de de deadpool movie review,2016-02-20 18:57:22,0,0,@YouTube @cbgirl19,,,0.0,0.0,0.0,1.0,NN,62
quero muito ver deadpool,2016-02-20 18:57:21,1,0,,,,0.0,0.0,0.0,1.0,NN,62
maybe see deadpool captain movie together avengers infinity war,2016-02-20 18:57:21,0,0,@ChrisEvans @VancityReynolds,,,-0.5994,0.328,0.0,0.672,Neg,62
deadpool good,2016-02-20 18:57:21,0,0,,,,0.4404,0.0,0.744,0.256,PP,62
deadpool,2016-02-20 18:57:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool time,2016-02-20 18:57:18,0,8,,,,0.0,0.0,0.0,1.0,NN,62
saw ir amazing,2016-02-20 18:57:18,0,0,@ChloeGMoretz @VancityReynolds,#Deadpool,,0.5859,0.0,0.655,0.345,PP,62
ya podido gustar deadpool,2016-02-20 18:57:17,1,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool iron man jealous,2016-02-20 18:57:17,0,0,,#TeamCap,,-0.4588,0.5,0.0,0.5,Neg,62
deadpool explains hosting saturday night live spoofing kanye via,2016-02-20 18:57:16,0,0,@LaughingSquid,,,0.0,0.0,0.0,1.0,NN,62
liked video ryan reynolds might leaked deadpool test footage,2016-02-20 18:57:15,0,0,@YouTube,,,0.128,0.19,0.231,0.579,PP,62
deadpool university town center deadpool,2016-02-20 18:57:15,0,1,@Edwards @regalmovies,,,0.0,0.0,0.0,1.0,NN,62
omg deadpool amazing,2016-02-20 18:57:15,0,5,,,,0.5859,0.0,0.655,0.345,PP,62
loooooved deadpool,2016-02-20 18:57:14,0,0,,,,0.0,0.0,0.0,1.0,NN,62
la mejor peli lejos,2016-02-20 18:57:13,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool really,2016-02-20 18:57:13,0,0,,,,0.0,0.0,0.0,1.0,NN,62
favorite shirt deadpool shirt way,2016-02-20 18:57:13,0,0,@BijouDemi,,,0.4588,0.0,0.429,0.571,PP,62
took actors create deadpool colossus via,2016-02-20 18:57:12,0,0,@YouTube,,,0.2732,0.0,0.296,0.704,PP,62
saw deadpool liked gotta tightrope pretty delicately wall think nailed,2016-02-20 18:57:10,0,3,,,,0.7906,0.0,0.533,0.467,PP,62
seeing deadpool tonight nd also going dave busters,2016-02-20 18:57:09,0,1,,,,0.0,0.0,0.0,1.0,NN,62
wait see deadpool monday omgg,2016-02-20 18:57:08,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool muito bommmm,2016-02-20 18:57:08,0,0,,,,0.0,0.0,0.0,1.0,NN,62
film deadpool tim miller ryan morena gina ed,2016-02-20 18:57:07,0,0,,,,0.0,0.0,0.0,1.0,NN,62
watching deadpool,2016-02-20 18:57:07,0,2,,,,0.0,0.0,0.0,1.0,NN,62
turn keyword blog posts deadpool hosting,2016-02-20 18:57:05,0,0,,#SeoMarketing #DigitalMarketing,,0.0,0.0,0.0,1.0,NN,62
deadpool en la luis carlos diaz vazquez,2016-02-20 18:57:05,0,0,,,,0.0,0.0,0.0,1.0,NN,62
eu vi deadpool,2016-02-20 18:57:05,0,0,,,,0.0,0.0,0.0,1.0,NN,62
quero dizer que se redimiu bonito com deadpool,2016-02-20 18:57:04,0,0,@VancityReynolds,,,0.0,0.0,0.0,1.0,NN,62
esce ironman e fa uscire domando se con di deadpool anche,2016-02-20 18:57:04,0,1,@fin2danti,#unocisperaeh,,0.0,0.0,0.0,1.0,NN,62
haha deadpool team,2016-02-20 18:57:03,1,3,,,,0.4588,0.0,0.6,0.4,PP,62
saw deadpool got u marry,2016-02-20 18:57:03,0,0,@VancityReynolds,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:57:01,0,0,,,,0.0,0.0,0.0,1.0,NN,62
quero ver deadpool de novo,2016-02-20 18:57:01,0,0,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 18:57:01,0,1,,#Deadpool #deadly,,0.0,0.0,0.0,1.0,NN,62
waiting deadpool start,2016-02-20 18:57:00,0,1,,,,0.0,0.0,0.0,1.0,NN,62
sabes que algo mal cuando ya mejor tu hermana vio deadpool que,2016-02-20 18:56:59,0,0,,,,0.0,0.0,0.0,1.0,NN,62
going see deadpool,2016-02-20 18:56:58,0,4,,,,0.0,0.0,0.0,1.0,NN,62
deadpool kid issues,2016-02-20 18:56:57,0,1,@Zhambezi,,,0.0,0.0,0.0,1.0,NN,62
seeing deadpool,2016-02-20 18:56:57,9,81,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:56:57,0,0,@PablockMS,,,0.0,0.0,0.0,1.0,NN,62
deadpool quality expected,2016-02-20 18:56:56,0,0,,,,0.0,0.0,0.0,1.0,NN,62
pero de deadpool por muy fan que nunca,2016-02-20 18:56:56,0,0,@thiorgt,,,0.3182,0.0,0.247,0.753,PP,62
que dizer de como diz deadpool quando que ama em perigo tem que,2016-02-20 18:56:55,0,2,,,,0.0,0.0,0.0,1.0,NN,62
deadpool spinach kinda,2016-02-20 18:56:54,0,0,,,,0.0,0.0,0.0,1.0,NN,62
going see deadpool,2016-02-20 18:56:53,1,8,,,,0.0,0.0,0.0,1.0,NN,62
deadpool deadpool film compares comic,2016-02-20 18:56:53,0,0,,#ClientCam #FRESHOUT,,0.0,0.0,0.0,1.0,NN,62
deadpool whole lot fun whole lot something,2016-02-20 18:56:53,0,0,,,,0.5106,0.0,0.355,0.645,PP,62
want see deadpool steal tonys suit favorite,2016-02-20 18:56:53,0,1,,,,0.0258,0.278,0.374,0.348,NN,62
ppl keep trying tell deadpool movie good reasons give make sound even worse,2016-02-20 18:56:52,0,8,,,,-0.0516,0.182,0.171,0.647,NN,62
deadpool teve bilheteria na semana maior que filmes solo de superherois dos anos,2016-02-20 18:56:51,1,1,,,,0.0,0.0,0.0,1.0,NN,62
aah como assim eu chego cinema apos assistir deadpool,2016-02-20 18:56:50,0,0,@sarhaengie @JoyceCa88510071 @LukasMarqs @DanielMologni,,,0.0,0.0,0.0,1.0,NN,62
done watching deadpool awesome definitely kids movie though lolz,2016-02-20 18:56:50,0,0,@good4yougamer,,,0.8885,0.0,0.636,0.364,PP,62
neutral,2016-02-20 18:56:49,0,0,,#deadpool #deadpoolmovie #weed #weedstagram #funny #meme #bestmovie #marvel,,0.0,0.0,0.0,1.0,NN,62
ok mister smarty many times actually new hope times try beat,2016-02-20 18:56:49,0,0,@VancityReynolds,#Deadpool,,0.7351,0.0,0.474,0.526,PP,62
want see deadpool movie dont show anymore,2016-02-20 18:56:48,0,0,,,,0.0772,0.0,0.178,0.822,PP,62
ya llega la temporada de postureo deadpool al corte,2016-02-20 18:56:48,0,1,,,,0.0,0.0,0.0,1.0,NN,62
happy guys used deadpool topic,2016-02-20 18:56:47,0,1,@andysignore @screenjunkies @ThatKevinSmith @marcandreyko @SpencerJGilbert @MurrellDan,,,0.5719,0.0,0.481,0.519,PP,62
recommend deadpool,2016-02-20 18:56:46,2,7,,,,0.3612,0.0,0.714,0.286,PP,62
deadpool def best marvel movie,2016-02-20 18:56:46,1,3,,,,0.7906,0.0,0.7,0.3,PP,62
time deadpool kissed via,2016-02-20 18:56:46,0,0,,,,0.3818,0.0,0.464,0.536,PP,62
deadpool le film est top,2016-02-20 18:56:45,0,0,,,,0.2023,0.0,0.31,0.69,PP,62
making fun deadpool going via,2016-02-20 18:56:45,0,0,,,,0.5106,0.0,0.452,0.548,PP,62
acabei de ver deadpool e tenho dizer que homens,2016-02-20 18:56:43,0,0,,,,0.0,0.0,0.0,1.0,NN,62
film deadpool tim miller ryan morena gina,2016-02-20 18:56:42,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool es la jodida polla pocas veces reido tanto con una pelicula,2016-02-20 18:56:41,0,4,,,,0.0,0.0,0.0,1.0,NN,62
deadpool les gens il est,2016-02-20 18:56:40,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool team fuck,2016-02-20 18:56:39,1,4,,,,-0.5423,0.636,0.0,0.364,Neg,62
left started guys next talking cool would shoot people real life,2016-02-20 18:56:39,0,0,,#Deadpool,,-0.0258,0.175,0.168,0.657,NN,62
deadpool,2016-02-20 18:56:38,0,0,,,,0.0,0.0,0.0,1.0,NN,62
think actually civil war cap arguing gets deadpool,2016-02-20 18:56:37,0,1,@RobertDowneyJr @VancityReynolds,,,-0.7845,0.535,0.0,0.465,Neg,62
lo deadpool pero pobrecito bucu switch light dark,2016-02-20 18:56:37,0,1,@LCSenfurecida @PGMbucu,,,0.0,0.0,0.0,1.0,NN,62
iron,2016-02-20 18:56:36,0,1,,#ironman #deadpool #marvel,,0.0,0.0,0.0,1.0,NN,62
deadpool foi muito,2016-02-20 18:56:35,0,0,,,,0.0,0.0,0.0,1.0,NN,62
le las bolas todo el para ir ver deadpool le gustando mi,2016-02-20 18:56:35,1,5,,,,0.0,0.0,0.0,1.0,NN,62
la peli de deadpool siglos que estaba en el cine con toda la sala,2016-02-20 18:56:35,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:56:34,0,3,,,,0.0,0.0,0.0,1.0,NN,62
deadpool foda,2016-02-20 18:56:34,0,1,,,,0.0,0.0,0.0,1.0,NN,62
finished watching deadpool funny af,2016-02-20 18:56:34,0,1,,,,0.4404,0.0,0.42,0.58,PP,62
deadpool es pecadooooo,2016-02-20 18:56:33,0,0,@SenoraCatolica,,,0.0,0.0,0.0,1.0,NN,62
deadpool amazing,2016-02-20 18:56:30,0,0,,,,0.5859,0.0,0.792,0.208,PP,62
hoping get another holiday themed sex montage deadpool,2016-02-20 18:56:30,0,0,,,,0.6705,0.0,0.478,0.522,PP,62
wake went work couple hours saw deadpool finished cleaning whole house head,2016-02-20 18:56:30,0,0,,#productive,,0.0,0.0,0.0,1.0,NN,62
deadpool lourd comme dire,2016-02-20 18:56:29,8,7,,,,-0.4588,0.5,0.0,0.5,Neg,62
deadpool multiplex embajador distrito,2016-02-20 18:56:27,0,0,@Cine_Colombia,,,0.0,0.0,0.0,1.0,NN,62
left deadpool good taylor said look like,2016-02-20 18:56:26,0,2,,,,0.6597,0.0,0.519,0.481,PP,62
identico al incredibile detto da fan di,2016-02-20 18:56:26,0,0,@VancityReynolds,#DeadpoolMovie #Deadpool #deadpool2,,0.3182,0.0,0.277,0.723,PP,62
going see deadpool excited deadpool think michael,2016-02-20 18:56:26,0,0,@VancityReynolds @Michael5SOS,,,0.34,0.0,0.286,0.714,PP,62
deadpool hilarious,2016-02-20 18:56:26,0,0,,,,0.4019,0.0,0.73,0.27,PP,62
neutral,2016-02-20 18:56:25,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
normally tweet kind imo best ever marvel film long,2016-02-20 18:56:25,1,1,,#deadpool,,0.886,0.0,0.634,0.366,PP,62
ainda bem que eu vou ver deadpool e passar resto dia fazendo trabalho,2016-02-20 18:56:24,0,0,,,,0.0,0.0,0.0,1.0,NN,62
saw deadpool movie awesome fudge,2016-02-20 18:56:23,0,53,,,,0.6249,0.0,0.506,0.494,PP,62
deadpool,2016-02-20 18:56:23,0,1,,,,0.0,0.0,0.0,1.0,NN,62
bu deadpool deadpool gibio lun,2016-02-20 18:56:23,0,0,,,,0.0,0.0,0.0,1.0,NN,62
watch woman put body paint deadpool costume link bio de playboy,2016-02-20 18:56:23,0,0,@Playboy,,,0.0,0.0,0.0,1.0,NN,62
deadpool deadpool asm,2016-02-20 18:56:21,0,0,@SupSpiderTalk,,,0.0,0.0,0.0,1.0,NN,62
fui ver deadpool,2016-02-20 18:56:21,1,0,,,,0.0,0.0,0.0,1.0,NN,62
cinema deadpool chapel,2016-02-20 18:56:21,0,0,@Silverspot @silverspotfilms,,,0.0,0.0,0.0,1.0,NN,62
deadpool e easter eggs que provavelmente notou,2016-02-20 18:56:20,0,0,,#8211,,0.0,0.0,0.0,1.0,NN,62
seeing watching deadpool movie ua court street stadium,2016-02-20 18:56:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
big deadpool debut crushes record,2016-02-20 18:56:19,0,0,,,,-0.4404,0.42,0.0,0.58,Neg,62
mucho rollo con que deadpool sea pero han parecido una violencia un lenguaje,2016-02-20 18:56:19,0,0,,,,0.0,0.0,0.0,1.0,NN,62
big deadpool debut crushes record,2016-02-20 18:56:19,0,0,,,,-0.4404,0.42,0.0,0.58,Neg,62
taking nephew movie duty tough,2016-02-20 18:56:18,0,0,@brianbolter,#Deadpool,,-0.128,0.273,0.0,0.727,Neg,62
suppress judgment people brought children see deadpool def earned r,2016-02-20 18:56:18,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:56:18,0,0,@PriestOfStEs,,,0.0,0.0,0.0,1.0,NN,62
ryan reynolds fucking,2016-02-20 18:56:18,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
fight deadpool,2016-02-20 18:56:17,1,0,,,,-0.3818,0.722,0.0,0.278,Neg,62
divertida muy muy meta gusto haber podido disfrutarla en,2016-02-20 18:56:17,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
necesito ver deadpool por tercera vez,2016-02-20 18:56:16,0,0,,,,0.0,0.0,0.0,1.0,NN,62
primary problem deadpool lacks sort comic timing know type movie supposed,2016-02-20 18:56:15,0,0,,,,-0.4019,0.213,0.0,0.787,Neg,62
deadpool,2016-02-20 18:56:15,0,0,@tbhbeanz,,,0.0,0.0,0.0,1.0,NN,62
brutal deadpool tiene el humor del especial solo digo eso,2016-02-20 18:56:14,0,3,,,,-0.4588,0.289,0.148,0.563,Neg,62
eu posso assistir deadpool vezes seguidas que vai tudo ok,2016-02-20 18:56:13,0,0,,,,0.296,0.0,0.196,0.804,PP,62
deadpool cable omnibus,2016-02-20 18:56:12,0,0,,#,,0.0,0.0,0.0,1.0,NN,62
deadpool cable omnibus,2016-02-20 18:56:12,0,0,,#,,0.0,0.0,0.0,1.0,NN,62
deadpool pas mal quand,2016-02-20 18:56:11,0,0,,,,0.0,0.0,0.0,1.0,NN,62
one guy pretty sure deadpool,2016-02-20 18:56:11,0,0,@RobertDowneyJr @VancityReynolds,,,0.6705,0.0,0.647,0.353,PP,62
anyway mom agreed watch deadpool tomorrow,2016-02-20 18:56:10,0,3,,,,0.2732,0.0,0.296,0.704,PP,62
assisti deadpool mais que nunca eu preciso terminar video que comecei gravar sobre ele semana,2016-02-20 18:56:07,0,0,,,,0.0,0.0,0.0,1.0,NN,62
kevin fills talk comics check,2016-02-20 18:56:06,1,0,@HeroesAndCoffee,#DEADPOOL,,0.0,0.0,0.0,1.0,NN,62
sampe sekarang masih ngakak aja kalo ngebahas deadpool,2016-02-20 18:56:06,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool issaquah,2016-02-20 18:56:06,0,0,@Cinebarre,#Yelp,,0.0,0.0,0.0,1.0,NN,62
deadpool amazing,2016-02-20 18:56:05,0,1,,,,0.5859,0.0,0.792,0.208,PP,62
deadpool,2016-02-20 18:56:05,0,4,,,,0.0,0.0,0.0,1.0,NN,62
merci pour cette super fait du bien,2016-02-20 18:56:05,0,0,,#deadpool #resto #bierbar,,0.5994,0.0,0.394,0.606,PP,62
liked video deadpool pranks saturday night live kanye west,2016-02-20 18:56:05,0,0,@YouTube @awesomemergency,,,0.4215,0.0,0.259,0.741,PP,62
por deadpool pulp descubrid,2016-02-20 18:56:04,0,0,,,,0.0,0.0,0.0,1.0,NN,62
thank bringing life big,2016-02-20 18:56:04,0,0,@VancityReynolds,#Deadpool,,0.3612,0.0,0.455,0.545,PP,62
lmfao said deadpool cool cuz killed marvel marvel chars wack,2016-02-20 18:56:03,0,0,,,,0.7096,0.215,0.545,0.239,PP,62
eh es deadpool esta hablando mi,2016-02-20 18:56:02,0,3,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 18:56:01,0,1,,#deadpool #thespacecinemacampus,,0.0,0.0,0.0,1.0,NN,62
der heimliche star ist ja wohl,2016-02-20 18:56:01,0,0,,#deadpool #colossus,,0.0,0.0,0.0,1.0,NN,62
deqdpool deadpool pr,2016-02-20 18:56:00,0,0,@Cine @catuaimaringa_ @leonam66,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:56:00,0,0,,#fb,,0.0,0.0,0.0,1.0,NN,62
adore wears bea arthur rent purse good,2016-02-20 18:56:00,1,5,@VancityReynolds @OfficialBPeters,#Deadpool,,0.7579,0.0,0.565,0.435,PP,62
picks,2016-02-20 18:55:57,2,2,@7dagpodcast @WickedTheory,#Deadpool #CaptainAmerica #IronMan #CivilWar,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:55:57,0,0,,#366giorninerd #day51 #inritardo #deadpool #deadpoolmovie #marvel #marvelcomics,,0.0,0.0,0.0,1.0,NN,62
deadpool fan account bc really,2016-02-20 18:55:57,2,4,,,,0.3182,0.0,0.365,0.635,PP,62
yo como la solo la,2016-02-20 18:55:54,0,0,,#DeadPool,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 18:55:54,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool vip mexico distrito federal,2016-02-20 18:55:53,0,0,@Cin @ze1924,,,0.5106,0.0,0.452,0.548,PP,62
ver de deadpool,2016-02-20 18:55:52,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool eres un conchadesumadre san,2016-02-20 18:55:51,0,0,@Cineplanet,,,0.0,0.0,0.0,1.0,NN,62
assistindo deadpool,2016-02-20 18:55:51,0,0,,,,0.0,0.0,0.0,1.0,NN,62
seen deadpool omg one best films seen long time,2016-02-20 18:55:50,0,4,,,,0.6369,0.0,0.344,0.656,PP,62
deadpool good,2016-02-20 18:55:50,0,1,,,,0.4404,0.0,0.744,0.256,PP,62
ha gustado un de soar lukas header psd hydrax,2016-02-20 18:55:49,0,0,@YouTube,,,0.34,0.0,0.231,0.769,PP,62
acabei de assistir deadpool,2016-02-20 18:55:49,0,0,,,,0.0,0.0,0.0,1.0,NN,62
przez zamieszanie streamem deadpool taki swoje ale zombie ss lepsze,2016-02-20 18:55:47,1,1,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 18:55:46,0,1,,#deadpool #thespacecinemacampus,,0.0,0.0,0.0,1.0,NN,62
lo que llegado con,2016-02-20 18:55:45,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool movie review rating via,2016-02-20 18:55:45,0,0,@Desperado316,,,0.0,0.0,0.0,1.0,NN,62
deadpool good second go see yet,2016-02-20 18:55:45,0,1,,,,0.4404,0.0,0.367,0.633,PP,62
best movie ever omg worth,2016-02-20 18:55:45,0,0,,#Deadpool #DeadpoolMovie,,0.7269,0.0,0.67,0.33,PP,62
want best friends deadpool,2016-02-20 18:55:44,0,1,,,,0.8225,0.0,0.896,0.104,PP,62
deadpool tim miller,2016-02-20 18:55:42,0,0,,,,0.0,0.0,0.0,1.0,NN,62
liked video deadpool movie review spoilers,2016-02-20 18:55:41,0,0,@YouTube @blacknerd,,,0.4215,0.0,0.359,0.641,PP,62
de consentida con mi persona favorita del mundo mundial deadpool,2016-02-20 18:55:41,0,0,@Cin,,,0.0,0.0,0.0,1.0,NN,62
finally get see deadpool,2016-02-20 18:55:38,0,0,,,,0.0,0.0,0.0,1.0,NN,62
eh te dije que seria que llevaras nare ver deadpool te arrepentido xd,2016-02-20 18:55:36,0,1,@Miss_Dot,,,0.5859,0.0,0.241,0.759,PP,62
dream met ryan best thing ever deadpool,2016-02-20 18:55:35,0,0,@VancityReynolds,,,0.7351,0.0,0.554,0.446,PP,62
finna bouta watch deadpool,2016-02-20 18:55:34,0,2,,,,0.0,0.0,0.0,1.0,NN,62
liked video list boss low budget deadpool random moments,2016-02-20 18:55:33,0,0,@YouTube @uberhaxornova,#2,,0.1779,0.176,0.235,0.588,PP,62
know think deadpool see think good fun,2016-02-20 18:55:33,0,0,@tbhbeanz,,,0.7351,0.0,0.554,0.446,PP,62
deadpool,2016-02-20 18:55:33,0,0,,,,0.0,0.0,0.0,1.0,NN,62
walking deadpool,2016-02-20 18:55:33,0,0,,,,0.0,0.0,0.0,1.0,NN,62
quiero ir ver deadpool,2016-02-20 18:55:31,0,0,,,,0.0,0.0,0.0,1.0,NN,62
gros par contre sur careless whisper lmao pendant mes un dessus avec une pote souvenirs,2016-02-20 18:55:31,1,0,,#Deadpool,,0.34,0.129,0.201,0.67,PP,62
la femme de deadpool elle est vraiment trop trop charmante wsh elle les atouts,2016-02-20 18:55:31,1,0,,,,0.0,0.0,0.0,1.0,NN,62
go see deadpool,2016-02-20 18:55:30,0,0,@_LoveTheFosters,,,0.0,0.0,0.0,1.0,NN,62
deadpool good snatched,2016-02-20 18:55:29,0,1,,,,0.4404,0.0,0.592,0.408,PP,62
teria sido melhor deadpool,2016-02-20 18:55:28,0,0,,,,0.0,0.0,0.0,1.0,NN,62
la primera media hora de deadpool es que,2016-02-20 18:55:27,0,0,,,,0.0,0.0,0.0,1.0,NN,62
decir que deadpool es un es decir muy,2016-02-20 18:55:26,1,0,,,,0.0,0.0,0.0,1.0,NN,62
hj fui ver deadpool,2016-02-20 18:55:26,0,0,,,,0.0,0.0,0.0,1.0,NN,62
watching stud like ryan reynolds deadpool made attracted boyfriend guess love something,2016-02-20 18:55:25,0,6,,,,0.8591,0.0,0.514,0.486,PP,62
matt enjoying read tiny review,2016-02-20 18:55:24,0,0,@deadpoolmovie,#Deadpool,,0.5267,0.0,0.459,0.541,PP,62
gostei de um de eu sou deadpool uma madrugada,2016-02-20 18:55:23,0,0,@YouTube @miticojovem,,,0.0,0.0,0.0,1.0,NN,62
came home things piss really wanna watch deadpool,2016-02-20 18:55:20,1,2,,,,-0.4019,0.278,0.0,0.722,Neg,62
review,2016-02-20 18:55:20,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
imagine deadpool made cameo civil war announce right hook fucking points team,2016-02-20 18:55:18,3,0,,,,-0.5994,0.262,0.0,0.738,Neg,62
want best friends deadpool,2016-02-20 18:55:18,0,0,,,,0.8225,0.0,0.896,0.104,PP,62
honestly saw deadpool last,2016-02-20 18:55:17,0,1,,,,0.4588,0.0,0.5,0.5,PP,62
deadpool clint eastwood dirty harry know wants,2016-02-20 18:55:17,0,0,,,,-0.4404,0.326,0.0,0.674,Neg,62
album motion picture,2016-02-20 18:55:16,0,0,,#Spotify #Deadpool,,0.0,0.0,0.0,1.0,NN,62
saw deadpool shrexy amazing loved,2016-02-20 18:55:15,1,1,@ChocolateJay14,,,0.8271,0.0,0.72,0.28,PP,62
cine con ella deadpool,2016-02-20 18:55:14,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool na boa,2016-02-20 18:55:14,0,0,,,,0.0,0.0,0.0,1.0,NN,62
si pude entrar ver deadpool,2016-02-20 18:55:14,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool ahhh,2016-02-20 18:55:13,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool even tho seen twice,2016-02-20 18:55:13,0,5,,,,0.0,0.0,0.0,1.0,NN,62
liked video list boss low budget deadpool random moments,2016-02-20 18:55:12,0,0,@YouTube @uberhaxornova,#2,,0.1779,0.176,0.235,0.588,PP,62
watched deadpool great work beat better saturday,2016-02-20 18:55:12,0,1,,,,0.7906,0.0,0.583,0.417,PP,62
sorry hear mom feel like new orleans deadpool scene meets,2016-02-20 18:55:11,1,1,@nolanolegal,,,0.296,0.11,0.212,0.678,PP,62
deadpool awesome,2016-02-20 18:55:10,0,0,,,,0.6249,0.0,0.804,0.196,PP,62
si viste deadpool comenta,2016-02-20 18:55:09,0,0,,#TeLoFumas,,0.0,0.0,0.0,1.0,NN,62
deadpool another level,2016-02-20 18:55:08,2,1,,,,0.0,0.0,0.0,1.0,NN,62
mi novio quiere ver la chica danessa yo quiero ver deadpool los papeles estan bien en esta,2016-02-20 18:55:07,0,0,,,,0.0,0.0,0.0,1.0,NN,62
got something,2016-02-20 18:55:07,2,2,,#DEADPOOL #Francis #Ajax #WhatsMyName,,0.0,0.0,0.0,1.0,NN,62
en el cine punto de ver deadpool,2016-02-20 18:55:07,0,0,,#horadefreirlasputaschimichangas,,0.0,0.0,0.0,1.0,NN,62
deadpool mcavoy stewart e,2016-02-20 18:55:06,0,3,,,,0.0,0.0,0.0,1.0,NN,62
deadpool fuck,2016-02-20 18:55:05,1,0,,,,-0.5423,0.778,0.0,0.222,Neg,62
went see deadpool expected got lack laughs theater reinforced,2016-02-20 18:55:05,0,0,,,,0.2263,0.184,0.256,0.56,PP,62
deadpool fantastic,2016-02-20 18:55:05,0,3,,,,0.5574,0.0,0.783,0.217,PP,62
