Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
196,iFearJohnny,10/14/2017 19:21,0,0,happy death day pretty damn funny entertaining movie,,,9.19343e+17,0.7269,0.31,0.596,0.094,PP
197,Makaaaaylaaa,10/14/2017 19:21,0,0,going happy death day today,,,9.19343e+17,-0.0516,0.368,0.349,0.283,NN
198,Areeeli706,10/14/2017 19:21,0,1,cousin tryna get go see happy death day get,,,9.19342e+17,-0.0516,0.267,0.253,0.479,NN
199,_lashaunnn,10/14/2017 19:21,0,1,happy death day good,,,9.19342e+17,0.4019,0.339,0.574,0.087,PP
200,LifeOfMikey1,10/14/2017 19:21,0,0,happy death day pretty good,,,9.19342e+17,0.7096,0.265,0.667,0.068,PP
201,mpowriv,10/14/2017 19:21,0,0,happy death day surprisingly pretty good,,,9.19342e+17,0.7964,0.231,0.71,0.059,PP
202,chadmeister1989,10/14/2017 19:20,0,0,saw happy death day expecting cheesy horror movie,,,9.19342e+17,-0.5994,0.466,0.227,0.307,Neg
203,PhongThanhLe3,10/14/2017 19:20,0,0,added video playlist happy death day movie review,@YouTube,,9.19342e+17,-0.0516,0.287,0.272,0.441,NN
204,LaurenAcevedo,10/14/2017 19:20,0,1,wants see happy death day,,,9.19342e+17,-0.0516,0.368,0.349,0.283,NN
205,ImpactkLoH,10/14/2017 19:20,0,0,happy death day average thought friday movie lot scarier,,,9.19342e+17,-0.0516,0.267,0.253,0.479,NN
206,Ed_Betts,10/14/2017 19:20,0,1,bill murray get royalties happy death day hahaha,,,9.19342e+17,0.5267,0.241,0.451,0.309,PP
207,50Roundss,10/14/2017 19:20,0,1,watched good movie,,#HappyDeathDay,9.19342e+17,0.4404,0.0,0.592,0.408,PP
208,50Shades0fDE,10/14/2017 19:20,2,4,saw happy death day never eating cupcake,,,9.19342e+17,-0.0516,0.31,0.294,0.397,NN
209,CIasifyy,10/14/2017 19:19,2,16,thanks everyone came many many follows going watch good night,,#HappyDeathDay,9.19342e+17,0.7003,0.0,0.42,0.58,PP
210,Lolprinses,10/14/2017 19:19,0,1,seen happy death day questions,,,9.19342e+17,-0.0516,0.368,0.349,0.283,NN
211,C9FixedPiano,10/14/2017 19:19,0,3,actually really enjoyed,,#HappyDeathDay,9.19342e+17,0.5563,0.0,0.642,0.358,PP
212,batfrankk,10/14/2017 19:19,0,3,omg happy death day actually,,,9.19342e+17,-0.0516,0.368,0.349,0.283,NN
213,allee_ira44,10/14/2017 19:19,0,1,wants go see happy death day,,,9.19342e+17,-0.0516,0.336,0.319,0.345,NN
214,ejr2399,10/14/2017 19:19,0,12,someone watch happy death day,,,9.19342e+17,-0.0516,0.368,0.349,0.283,NN
215,gr8n8tr0n,10/14/2017 19:19,0,0,date night menomonee falls cinema happy death day menomonee,@Marcus @marcus_theatres,,9.19342e+17,-0.0516,0.267,0.253,0.479,NN
216,diegollanda,10/14/2017 19:19,0,0,viendo happy death day,,,9.19342e+17,-0.0516,0.406,0.385,0.208,NN
217,briannamacklin,10/14/2017 19:19,0,9,still tryna see happy death day,,,9.19342e+17,-0.0516,0.336,0.319,0.345,NN
218,itsteja_,10/14/2017 19:18,0,0,happy death day,,,9.19342e+17,-0.0516,0.453,0.43,0.116,NN
219,agend3r,10/14/2017 19:18,0,2,guessed murderer happy death day second showed,,,9.19342e+17,-0.7003,0.525,0.228,0.247,Neg
220,GuiltyNightEmi,10/14/2017 19:18,0,0,kanan whenever happy death day trailer comes crunchyroll hear noises,,,9.19342e+17,-0.0516,0.25,0.237,0.513,NN
221,paradisesinatra,10/14/2017 19:18,0,0,happy death day,,,9.19342e+17,-0.0516,0.453,0.43,0.116,NN
222,tlarn,10/14/2017 19:18,0,0,got gonna go see happy death day reviews seem like okay,,,9.19342e+17,0.4939,0.205,0.426,0.368,PP
223,cortlynhays,10/14/2017 19:17,1,1,wanna go watch happy death day,,,9.19341e+17,-0.0516,0.336,0.319,0.345,NN
224,carlyhoflin,10/14/2017 19:17,0,1,happy death day good movie,,,9.19341e+17,0.4019,0.312,0.528,0.16,PP
225,kyleechristenxo,10/14/2017 19:17,0,3,wants come see happy death day,,,9.19341e+17,-0.0516,0.336,0.319,0.345,NN
226,lilasthmaattack,10/14/2017 19:16,0,0,anyone tryna see happy death day,,,9.19341e+17,-0.0516,0.336,0.319,0.345,NN
227,etcdolans,10/14/2017 19:16,0,7,want see happy death day,,,9.19341e+17,0.0258,0.358,0.459,0.183,NN
228,alyxxeileen,10/14/2017 19:16,0,0,happy death day goodabstvv,,,9.19341e+17,-0.0516,0.406,0.385,0.208,NN
229,Rupover,10/14/2017 19:16,3,7,mi peli de ha sido puedo ir con mejor sabor de gran de humor con bucles temporales,,#Sitges50 #HappyDeathDay,9.19341e+17,0.5423,0.0,0.231,0.769,PP
230,Mayaaaarose,10/14/2017 19:15,0,0,happy death day look like waste time money,,,9.19341e+17,-0.128,0.396,0.367,0.237,Neg
231,kaylaanvya,10/14/2017 19:15,9,3,wanna go watch happy death day,,,9.19341e+17,-0.0516,0.336,0.319,0.345,NN
232,poemskriver,10/14/2017 19:15,0,0,eu gostei demais de happy death day,,,9.19341e+17,-0.0516,0.31,0.294,0.397,NN
233,linapaola0927,10/14/2017 19:15,4,1,quiero ver happy death day,,,9.19341e+17,-0.0516,0.368,0.349,0.283,NN
234,_jaytovah,10/14/2017 19:15,3,9,happy death day bad give lesson got movie tho repeatedly,,,9.19341e+17,-0.5719,0.409,0.204,0.387,Neg
235,SyfyWire,10/14/2017 19:15,0,6,seen written,@scottylobdell,#HappyDeathDay #comics,9.19341e+17,0.0,0.0,0.0,1.0,NN
236,dogemongeau,10/14/2017 19:15,0,7,really want see happy death day nobody go,,,9.19341e+17,0.1672,0.27,0.384,0.346,PP
237,abbie_k,10/14/2017 19:14,0,0,wanna see happy death day also want lone legal adult sea teenagers making movie theater,,,9.19341e+17,-0.128,0.267,0.289,0.444,Neg
238,marroquin_rosie,10/14/2017 19:14,0,1,wants go watch happy death day w tho,,,9.19341e+17,-0.0516,0.31,0.294,0.397,NN
239,PARTYBRETTDOOR,10/14/2017 19:13,0,0,also happy death day,,,9.19341e+17,-0.0516,0.406,0.385,0.208,NN
240,Ivana742,10/14/2017 19:13,0,1,happy death day movie omg good,,,9.1934e+17,0.4019,0.289,0.489,0.222,PP
241,euphoriandre,10/14/2017 19:13,0,2,btw happy death day woulda probably better without worrying corny tropes,,,9.1934e+17,0.577,0.2,0.442,0.358,PP
242,charlieboy226,10/14/2017 19:13,0,0,check review happy death day,@Knoxville,,9.1934e+17,-0.0516,0.368,0.349,0.283,NN
243,wesgray114,10/14/2017 19:13,0,0,dont go see happy death day,,,9.1934e+17,-0.7844,0.633,0.0,0.367,Neg
244,meatboysmovies,10/14/2017 19:13,0,0,well villeneuve given us modern please give money,,#BladeRunner2049 #HappyDeathDay,9.1934e+17,0.5267,0.0,0.423,0.577,PP
245,tskuf9,10/14/2017 19:13,0,2,anyone wanna see happy death day,,,9.1934e+17,-0.0516,0.336,0.319,0.345,NN
246,TabronTodd,10/14/2017 19:12,0,0,happy death day tonight,,,9.1934e+17,-0.0516,0.406,0.385,0.208,NN
247,slaymystyless,10/14/2017 19:12,0,1,seeing happy death day tm gonna,,,9.1934e+17,-0.0516,0.336,0.319,0.345,NN
248,cheeseyydoe,10/14/2017 19:12,0,0,happy death day actually good ass movie,,,9.1934e+17,-0.2023,0.435,0.388,0.176,Neg
249,chuck_995,10/14/2017 19:12,0,0,latest daily,,#happydeathday #bladerunner2049,9.1934e+17,0.0,0.0,0.0,1.0,NN
250,jesseTrinibeast,10/14/2017 19:12,0,1,sorry guys redid happy death day,,,9.1934e+17,-0.128,0.437,0.311,0.252,Neg
251,suberb_didley,10/14/2017 19:12,0,1,happy death day literally bites dust arc jojo,,,9.1934e+17,-0.0516,0.287,0.272,0.441,NN
252,_crabbieabbie_,10/14/2017 19:11,0,0,waited whole movie hear da waiting,@UniversalHorror,,9.1934e+17,0.0,0.0,0.0,1.0,NN
253,KingRichardson9,10/14/2017 19:11,1,0,happy death day worth,,,9.1934e+17,0.1779,0.371,0.533,0.095,PP
254,Tyrin_____,10/14/2017 19:11,1,0,wanna see happy death day shit,,,9.1934e+17,-0.5859,0.528,0.261,0.211,Neg
255,uhkatelynn,10/14/2017 19:11,0,1,swear happy death day better good,,,9.1934e+17,0.6597,0.327,0.609,0.064,PP
256,aadams_23,10/14/2017 19:11,1,2,still upset happy death day movie good fucked,,,9.1934e+17,-0.6486,0.532,0.322,0.146,Neg
257,haleydenisee,10/14/2017 19:11,0,0,recommend anybody go see happy death day funny scary,,,9.1934e+17,0.25,0.351,0.45,0.198,PP
258,DanTheMan1__,10/14/2017 19:11,0,1,happy death day good good horror fun funny,,#HappyDeathDay,9.1934e+17,0.7964,0.313,0.646,0.041,PP
259,RascalFKennedy,10/14/2017 19:11,0,1,check happy death day,,,9.1934e+17,-0.0516,0.406,0.385,0.208,NN
260,maiascurls,10/14/2017 19:11,0,2,going see happy death day excited,,,9.1934e+17,0.296,0.3,0.469,0.231,PP
261,charlieboy226,10/14/2017 19:10,0,0,happy,,,9.1934e+17,0.5719,0.0,1.0,0.0,PP
262,msrylstreep,10/14/2017 19:10,0,0,assistir happy death day,,,9.1934e+17,-0.0516,0.406,0.385,0.208,NN
263,BlowYourDad,10/14/2017 19:10,0,0,theaters wanna sneak wanna try find happy death day,,,9.1934e+17,-0.0516,0.267,0.253,0.479,NN
264,LlamaRain,10/14/2017 19:09,1,0,hey go see happy death day,@woahkit,,9.19339e+17,-0.0516,0.336,0.319,0.345,NN
265,__blrena,10/14/2017 19:09,0,0,happy death day,,,9.19339e+17,-0.0516,0.453,0.43,0.116,NN
266,_MJGeesus,10/14/2017 19:09,0,0,forgot plot happy death day brother talked definitely tryna squad go see,,,9.19339e+17,0.3612,0.202,0.332,0.466,PP
267,highkeymaddz,10/14/2017 19:09,0,1,really seeing happy death day drive theater,,,9.19339e+17,-0.0478,0.317,0.303,0.38,NN
268,NrthWestIndies,10/14/2017 19:09,0,0,going see happy death day,,,9.19339e+17,-0.0516,0.368,0.349,0.283,NN
269,Iam_Phil6,10/14/2017 19:09,1,0,somebody go see happy death day,,,9.19339e+17,-0.0516,0.336,0.319,0.345,NN
270,luc_mercadoooo,10/14/2017 19:08,0,0,happy death day good movie,,,9.19339e+17,0.4019,0.312,0.528,0.16,PP
271,LupoBayle,10/14/2017 19:08,0,2,recommend watching happy death day,,,9.19339e+17,0.3182,0.322,0.512,0.165,PP
272,SuperBroMovies,10/14/2017 19:08,7,11,happy death day review,,,9.19339e+17,-0.0516,0.406,0.385,0.208,NN
273,__amyzing_,10/14/2017 19:08,0,0,want watch happy death day sooo bad omgg,,,9.19339e+17,-0.5267,0.451,0.305,0.244,Neg
274,pallaresantonio,10/14/2017 19:08,0,1,happy death day actually perhaps decent modern horror flick seen,,,9.19339e+17,-0.5994,0.415,0.202,0.383,Neg
275,ScorpioFeverrr,10/14/2017 19:08,0,0,suppose go see happy death day boyfriend,,,9.19339e+17,-0.0516,0.31,0.294,0.397,NN
276,exrentals,10/14/2017 19:08,0,0,happy death day offers killer twist classic bill murray ew review,,,9.19339e+17,-0.6705,0.412,0.186,0.402,Neg
277,papxdolans,10/14/2017 19:08,0,4,seeing happy death day give review whether like,,,9.19339e+17,0.3182,0.258,0.411,0.331,PP
278,highspeedmerge,10/14/2017 19:07,0,7,reward past days movie fully reclining cannot wait,,#HappyDeathDay,9.19339e+17,0.5719,0.0,0.346,0.654,PP
279,Kevin_J_Loria,10/14/2017 19:07,0,0,killer separated decide,@UniversalHorror @PelicansNBA,#happydeathday #kingcakebaby #neworleanpelicans,9.19339e+17,-0.6486,0.683,0.0,0.317,Neg
280,DanniBoi_21,10/14/2017 19:07,0,1,bout go see hyped,,#HappyDeathDay,9.19339e+17,0.0,0.0,0.0,1.0,NN
281,Ariel_Maestas,10/14/2017 19:06,0,0,going happy death day,,,9.19339e+17,-0.0516,0.406,0.385,0.208,NN
282,BLOODCOVERED_,10/14/2017 19:06,0,0,many recommended reviews happy death day youtube feed stop wanna see aaaargh,,,9.19339e+17,-0.1531,0.311,0.281,0.408,Neg
283,truIyissa,10/14/2017 19:06,0,4,happy death day fucking good recommend see,,,9.19339e+17,0.6976,0.235,0.584,0.181,PP
284,Kobe_Carter,10/14/2017 19:06,0,0,wait see happy death day tonight,,,9.19339e+17,-0.0516,0.336,0.319,0.345,NN
285,beIIafIores,10/14/2017 19:04,0,3,happy death day worth watching,,,9.19338e+17,0.1779,0.339,0.487,0.174,PP
286,haleysanchezm,10/14/2017 19:04,0,0,wanna go see happy death day,,,9.19338e+17,-0.0516,0.336,0.319,0.345,NN
287,AlisaBishop2,10/14/2017 19:04,0,10,want see happy death day effin,,,9.19338e+17,-0.4939,0.507,0.352,0.141,Neg
288,DJtheSasquatch,10/14/2017 19:04,0,0,happy death day really highly recommend,,,9.19338e+17,0.4351,0.285,0.495,0.219,PP
289,ChanteeXoxo,10/14/2017 19:03,0,0,wanna go see happy death day,,,9.19338e+17,-0.0516,0.336,0.319,0.345,NN
290,smithmarissa98,10/14/2017 19:03,0,3,wow hyped see sold,,#HappyDeathDay,9.19338e+17,0.5859,0.0,0.559,0.441,PP
291,ItsTinnaaaa,10/14/2017 19:03,0,1,want see happy death day,,,9.19338e+17,0.0258,0.358,0.459,0.183,NN
292,MatthewModine,10/14/2017 19:03,2,15,happy gross become yrs highest grossing,@DEADLINE @RubyModine,#HappyDeathDay #47MetersDown,9.19338e+17,0.0772,0.396,0.333,0.27,PP
293,_Morabby,10/14/2017 19:02,0,0,really might fck around see happy death day tonight,,,9.19338e+17,-0.0516,0.267,0.253,0.479,NN
294,alvarocdc,10/14/2017 19:02,1,4,tras se evidencia que son muy pocas las capaces de equilibrar registros de comedia en,,#Sitges50 #HappyDeathDay,9.19338e+17,0.0,0.0,0.0,1.0,NN
295,planetnamyk,10/14/2017 19:02,0,0,finally going see hopefully,,#Happydeathday,9.19338e+17,0.4019,0.0,0.474,0.526,PP
296,Jack_Danzig,10/14/2017 19:02,0,1,saw amazing movie loved acting suspect killer great job,@jessica_rothe @UniversalHorror @creetureshow,#HappyDeathDay,9.19338e+17,0.743,0.291,0.529,0.179,PP
297,Vinnikun,10/14/2017 19:01,0,0,es una fiesta de peli desde el logo de la muy muy,,#Sitges50 #HappyDeathDay,9.19337e+17,0.4767,0.0,0.22,0.78,PP
298,emeraldcooI,10/14/2017 19:01,0,1,sixteen candles reference happy death day one got theater wtf,,,9.19337e+17,-0.6124,0.418,0.201,0.38,Neg
299,beechsunlight,10/14/2017 19:01,0,0,friday happy death day lucky know clothes sale,,,9.19337e+17,0.3818,0.253,0.422,0.325,PP
300,Teasila,10/14/2017 19:01,0,0,least died happy death day trailers sipping,,,9.19337e+17,0.4067,0.269,0.456,0.275,PP
301,FilmPulseNet,10/14/2017 19:00,0,0,happy death day review,,,9.19337e+17,-0.0516,0.406,0.385,0.208,NN
302,GoodmanESPN,10/14/2017 19:00,14,83,already scared movie even started,,#HappyDeathDay,9.19337e+17,-0.4404,0.42,0.0,0.58,Neg
303,CinergyCinemas,10/14/2017 19:00,0,1,first cut get,,#HappyDeathDay,9.19337e+17,-0.2732,0.512,0.0,0.488,Neg
304,DendySydney,10/14/2017 19:00,0,0,slay showing book,,#HappyDeathDay #DendyNewtown,9.19337e+17,0.0,0.0,0.0,1.0,NN
305,Mychelle_1997,10/14/2017 19:00,2,2,need see happy death day,,,9.19337e+17,-0.0516,0.368,0.349,0.283,NN
306,bretfox,10/14/2017 19:00,0,0,latest bret fox,,#starwars #happydeathday,9.19337e+17,0.0,0.0,0.0,1.0,NN
307,Kazzzandra_,10/14/2017 19:00,0,1,really want go see happy death day,,,9.19337e+17,0.101,0.296,0.401,0.303,PP
308,marykathryn222,10/14/2017 19:00,0,0,way see happy death day,,,9.19337e+17,-0.0516,0.368,0.349,0.283,NN
309,guhrillaz,10/14/2017 19:00,0,1,anyone wanna go see happy death day,,,9.19337e+17,-0.0516,0.31,0.294,0.397,NN
310,savyshed14,10/14/2017 18:59,0,3,someone go see happy death day,,,9.19337e+17,-0.0516,0.336,0.319,0.345,NN
311,moviesthatpop,10/14/2017 18:59,0,0,black comedy horror far,@UniversalHorror,#HappyDeathDayMovie,9.19337e+17,-0.296,0.451,0.305,0.244,Neg
312,PerezJose_10,10/14/2017 18:59,0,0,flatliners happy death day,,,9.19337e+17,-0.0516,0.406,0.385,0.208,NN
313,TheTruthLou,10/14/2017 18:59,0,1,really going hard see happy death day fucking kidding,,,9.19337e+17,-0.0478,0.349,0.338,0.313,NN
314,myranduuhh_,10/14/2017 18:59,0,2,definitely recommend seeing happy death day,,,9.19337e+17,0.6124,0.264,0.601,0.135,PP
315,alvarocdc,10/14/2017 18:58,1,8,buen cierre de con su pulcro montaje la conciencia de sus demuestran un respeto al nada,,#Sitges50 #HappyDeathDay,9.19337e+17,0.0,0.0,0.0,1.0,NN
316,Alyssa_willis2,10/14/2017 18:58,0,4,anyone wanna go see happy death day,,,9.19337e+17,-0.0516,0.31,0.294,0.397,NN
317,tb4000,10/14/2017 18:57,0,1,good job made crazy ass flick work,@jessica_rothe,#HappyDeathDay,9.19337e+17,-0.4588,0.461,0.227,0.313,Neg
318,Briittt20,10/14/2017 18:57,0,0,seeing happy death day tonight,,,9.19336e+17,-0.0516,0.368,0.349,0.283,NN
319,kellykitchen,10/14/2017 18:57,0,0,happy death day,,,9.19336e+17,-0.0516,0.453,0.43,0.116,NN
320,IcyTheARTIST,10/14/2017 18:56,0,0,actually want see happy death day looks really good campy,,,9.19336e+17,0.5095,0.216,0.453,0.332,PP
321,mattrobot,10/14/2017 18:56,0,3,time see finish poster going see happy death day,,,9.19336e+17,-0.0516,0.267,0.253,0.479,NN
322,xRated_Dreamz,10/14/2017 18:56,0,1,goin see happy death day,,,9.19336e+17,-0.0516,0.368,0.349,0.283,NN
323,connorsmithfilm,10/14/2017 18:56,0,2,happy death day,,,9.19336e+17,-0.0516,0.453,0.43,0.116,NN
324,Spaceraser,10/14/2017 18:56,2,2,weekend review hear perspective,@KamBoese,#HeroCafe #HappyDeathDay #MarshallMovie #TheForeigner,9.19336e+17,0.0,0.0,0.0,1.0,NN
325,catarinaeg_,10/14/2017 18:56,0,0,happy death day,,,9.19336e+17,-0.0516,0.453,0.43,0.116,NN
326,cathrynmahone_,10/14/2017 18:56,3,3,wanna see happy death day bad someone take date lmao,,,9.19336e+17,0.0516,0.352,0.362,0.286,NN
327,kshine28,10/14/2017 18:55,0,3,ended liking really fun slasher film full clever twist,,#HappyDeathDay,9.19336e+17,0.8516,0.0,0.608,0.392,PP
328,gldn_ness,10/14/2017 18:55,0,0,anyone see happy death day,,,9.19336e+17,-0.0516,0.368,0.349,0.283,NN
329,LazaraAmbrosio,10/14/2017 18:55,0,3,happy death day good movie,,#HappyDeathDayMovie,9.19336e+17,0.4019,0.312,0.528,0.16,PP
330,Brittttacular,10/14/2017 18:55,0,0,saw happy death day ok scary,,,9.19336e+17,-0.296,0.473,0.393,0.133,Neg
331,Courtney_Ann99,10/14/2017 18:55,0,1,wanna see happy death day,,,9.19336e+17,-0.0516,0.368,0.349,0.283,NN
332,nwahs086,10/14/2017 18:55,0,0,happy death day cinemas rpx,@Regal,,9.19336e+17,-0.0516,0.368,0.349,0.283,NN
333,JamesConoway,10/14/2017 18:55,0,8,fuck friends taking happy death day,,,9.19336e+17,-0.1531,0.457,0.42,0.123,Neg
334,DjBigRuss,10/14/2017 18:55,0,1,happy death day except guy beside felt like needed add commentary,,,9.19336e+17,0.3182,0.215,0.343,0.442,PP
335,BeysicallyBey,10/14/2017 18:54,0,0,wanna see happy death day guess,,,9.19336e+17,-0.0516,0.336,0.319,0.345,NN
336,kiaalg,10/14/2017 18:54,0,2,want taco bell go watch happy death day literally one go,,,9.19336e+17,0.0258,0.231,0.296,0.473,NN
337,emmaba213,10/14/2017 18:54,0,2,excited get watch happy death day,,,9.19336e+17,0.296,0.3,0.469,0.231,PP
338,SheStayDope,10/14/2017 18:54,0,0,perfect evening dinner hope happy death day way better previews,,,9.19336e+17,0.8519,0.176,0.597,0.226,PP
339,awkwardgoomba,10/14/2017 18:53,0,2,happy death day would better cent ringtone played,,,9.19335e+17,0.6249,0.231,0.533,0.237,PP
340,fiImjauregui,10/14/2017 18:53,0,1,see,@UniversalHorror,#HappyDeathDay,9.19335e+17,0.0,0.0,0.0,1.0,NN
341,summedupusa,10/14/2017 18:52,0,0,box happy death day tops friday,,,9.19335e+17,0.4767,0.281,0.504,0.216,PP
342,DrDorkian,10/14/2017 18:52,0,1,love check sure,,,9.19335e+17,0.7579,0.0,0.867,0.133,PP
343,_Chiff_,10/14/2017 18:51,1,1,happy death day,,,9.19335e+17,-0.0516,0.453,0.43,0.116,NN
344,respectlunaa,10/14/2017 18:51,0,1,happy death day,,,9.19335e+17,-0.0516,0.453,0.43,0.116,NN
345,Allynewsome1,10/14/2017 18:51,0,4,think going see happy death day happy,,,9.19335e+17,0.5423,0.255,0.484,0.261,PP
346,_CandaceDotCom2,10/14/2017 18:51,0,0,wanna go see happy death day,,,9.19335e+17,-0.0516,0.336,0.319,0.345,NN
347,Joveeeeeeeeee,10/14/2017 18:51,0,0,go see happy death day,,,9.19335e+17,-0.0516,0.368,0.349,0.283,NN
348,tbhjoven,10/14/2017 18:51,0,2,happy death day actually pretty good movie recommend,,,9.19335e+17,0.8126,0.203,0.641,0.156,PP
349,clumsyllmj,10/14/2017 18:51,0,2,way see happy death day,,,9.19335e+17,-0.0516,0.368,0.349,0.283,NN
350,greedyfiym,10/14/2017 18:50,0,2,happy death day good,,,9.19335e+17,0.4019,0.339,0.574,0.087,PP
351,andgabbs,10/14/2017 18:50,2,1,survived yesterday gonna go watch happy death day,,,9.19335e+17,0.4767,0.245,0.44,0.314,PP
352,RobertSmedman,10/14/2017 18:50,0,10,happy death day worst movie ive ever seen im mad ahahaha,,,9.19335e+17,-0.8176,0.511,0.169,0.32,Neg
353,moonlightlore,10/14/2017 18:50,0,0,watched happy death day feel empowered,,,9.19335e+17,-0.0516,0.336,0.319,0.345,NN
354,itskbelt,10/14/2017 18:50,0,0,happy death day scary movie willing watch,,,9.19335e+17,-0.5267,0.48,0.25,0.27,Neg
355,EmiiyLoser,10/14/2017 18:49,0,1,oh movie happy death day really would go see,,,9.19334e+17,-0.0516,0.267,0.253,0.479,NN
356,MeMyselfNdTeEra,10/14/2017 18:49,0,0,happy death day even good lol,,,9.19334e+17,0.6705,0.255,0.614,0.131,PP
357,kennnjxoxo,10/14/2017 18:49,0,0,wanna see happy death day,,,9.19334e+17,-0.0516,0.368,0.349,0.283,NN
358,tehfurie,10/14/2017 18:49,0,0,liked video happy death day,@YouTube,,9.19334e+17,0.3818,0.315,0.524,0.161,PP
359,CarterNixon,10/14/2017 18:49,0,3,seen three good movies meyeroweitz brawl cell block happy death day good,,,9.19334e+17,0.4019,0.292,0.408,0.3,PP
360,DeeL_Thompson,10/14/2017 18:49,0,0,happy death day,,,9.19334e+17,-0.0516,0.453,0.43,0.116,NN
361,robmorato,10/14/2017 18:49,0,0,alegro del gran funcionamiento de happy death day una propuesta mucho interesante que lo que de sitges supo ver,,,9.19334e+17,-0.0516,0.159,0.15,0.691,NN
362,Rodislandia,10/14/2017 18:49,0,1,son maneras de se agradece una comedia para el fin de,,#HappyDeathDay #Sitges50,9.19334e+17,0.0,0.0,0.0,1.0,NN
363,momma_problem,10/14/2017 18:49,0,1,want find kid wants see happy death day theatres looks horrifyingly,,,9.19334e+17,-0.6369,0.406,0.248,0.347,Neg
364,dcausupport,10/14/2017 18:49,0,2,happy death day new phone tomorrow going,,,9.19334e+17,-0.0516,0.31,0.294,0.397,NN
365,SeqZZ_HubbZ,10/14/2017 18:48,0,0,liked video happy death day,@YouTube,,9.19334e+17,0.3818,0.315,0.524,0.161,PP
366,beabailao,10/14/2017 18:48,0,1,amei filme happy death day e esquecam,@sofiabaptista__,,9.19334e+17,-0.0516,0.336,0.319,0.345,NN
367,HiltonCollins,10/14/2017 18:48,0,2,saw comic book writer end credits used read success comics silver,@ScottyLobdell,#HappyDeathDay #XMen,9.19334e+17,0.7351,0.0,0.408,0.592,PP
368,bfitnation,10/14/2017 18:48,0,0,happy death day,,,9.19334e+17,-0.0516,0.453,0.43,0.116,NN
369,andrewhcurtis,10/14/2017 18:47,0,0,film review,,#HappyDeathDay,9.19334e+17,0.0,0.0,0.0,1.0,NN
